"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"186",25,25,25,25,21.056,27.549,25,25,3.3214,3.3214,3.3214,3.3214,0.07429,0.093962,3.3214,3.3214,2.0545,1
"187",25,25,25,25,21.056,27.55,8.5133,25,9.8977,9.8977,9.8977,9.8977,0.074291,0.09397,0.09397,9.8977,7.9497,1
"188",25,25,25,25,21.056,27.55,8.5133,33.439,9.554,9.554,9.554,9.554,0.074291,0.09397,0.09397,0.09397,11.52,1
"189",25,25,25,25,21.056,27.55,8.3547,33.438,9.6232,9.6232,9.6232,9.6232,0.14141,0.17887,0.15491,0.17887,13.177,1
"190",25,25,25,25,21.056,27.349,8.3559,33.437,9.6106,9.6106,9.6106,9.6106,0.19007,0.2082,0.2082,0.2404,14.348,1
"191",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"192",25,25,24.999,24.953,23.969,18.431,12.821,18.431,12.179,12.179,12.179,12.179,12.136,10.256,0.14222,10.256,3.9187,1
"193",25.109,25.451,26.15,26.416,24.122,18.39,12.823,12.259,9.7965,9.7573,9.3766,7.6397,3.8013,0.14218,0.14218,3.8013,6.7954,1
"194",26.228,27.122,27.318,26.12,23.096,18.391,12.821,7.6521,7.2517,4.5364,2.1742,0.62074,0.0080439,0.0080438,0.0080439,0.62074,8.5852,1
"195",25.128,26.423,26.986,26.028,23.096,18.391,12.821,7.7221,4.6565,2.5549,1.0431,0.24355,0.000661,0.000661,0.000661,0.000661,8.9321,1
"196",28.349,28.943,28.482,26.575,23.11,18.353,12.935,7.7169,5.3505,3.2884,1.6563,0.59602,0.1636,0.15108,0.1392,0.16356,8.7314,1
"197",34.762,33.301,30.846,27.411,23.119,18.192,12.939,7.7207,3.8026,2.2989,1.2029,0.52228,0.22766,0.18925,0.18925,0.22766,8.9319,1
"198",38.98,36.027,32.366,28.083,23.306,18.194,12.934,7.7277,2.8143,1.7361,0.95474,0.45687,0.23959,0.22386,0.22429,0.27074,9.5294,1
"199",38.575,35.768,32.222,28.019,23.287,18.194,12.935,7.7243,2.7174,1.6355,0.86511,0.39086,0.20502,0.20198,0.20239,0.24471,8.9947,1
"200",39.061,36.078,32.395,28.098,23.312,18.197,12.934,7.7232,2.5168,1.5031,0.78639,0.34956,0.18652,0.18922,0.18965,0.22948,8.428,1
"201",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"202",25,25,24.999,24.952,23.951,18.314,12.604,18.314,12.397,12.397,12.397,12.397,12.352,10.439,0.14219,10.439,3.9364,1
"203",25,25.002,25.046,25.243,24.461,18.54,12.605,18.248,8.774,8.7739,8.7406,7.3594,0.14218,5.9371,0.14218,7.3594,7.1777,1
"204",41.315,38.229,34.345,29.722,24.461,18.699,12.603,6.3666,2.4653,1.3757,0.63196,0.19445,0.0017224,0.033326,0.0017224,0.0017224,9.6925,1
"205",44.631,43.326,38.485,31.539,24.461,18.301,12.603,6.3666,12.203,7.4403,3.3287,0.83548,0.0017003,0.0017003,0.0017003,0.0017003,12.093,1
"206",44.718,43.34,38.46,31.514,24.453,18.302,12.603,6.3668,12.142,7.3853,3.2984,0.82802,0.01394,0.016095,0.016095,0.016096,9.372,1
"207",47.379,41.841,36.152,30.338,24.428,18.453,12.443,6.4287,1.4137,0.9245,0.54463,0.28057,0.15706,0.15092,0.14921,0.17641,8.7583,1
"208",48.038,42.252,36.365,30.407,24.406,18.393,12.399,6.452,1.4827,0.97813,0.58518,0.31113,0.17903,0.16656,0.16745,0.2005,8.8578,1
"209",48.087,42.263,36.361,30.402,24.406,18.396,12.393,6.4197,1.2595,0.83781,0.50759,0.27563,0.16196,0.15038,0.15038,0.16196,8.1803,1
"210",48.188,42.284,36.346,30.38,24.396,18.401,12.404,6.4126,0.17502,0.15395,0.14723,0.14463,0.1406,0.13486,0.13298,0.14661,9.2367,1
"211",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"212",18.216,12.423,18.216,23.935,24.951,24.999,25,25,10.591,0.14217,10.591,12.532,12.577,12.577,12.577,12.577,3.9508,1
"213",16.164,12.424,17.125,23.568,25.563,25.297,25.05,25.004,6.3973,0.14216,4.2546,0.14216,6.3973,8.7107,8.9453,8.951,7.1955,1
"214",18.787,12.423,20.017,23.568,17.964,20.94,24.513,24.987,7.4227,0.0035752,6.092,0.0035752,0.0035752,7.2139,8.487,8.5043,10.541,1
"215",18.727,12.426,19.973,23.567,18.07,20.947,24.499,24.985,7.378,0.20763,6.0241,0.20762,0.17982,7.1627,8.459,8.4776,10.376,1
"216",25,12.424,25,23.568,18.069,45.255,25,25,12.437,0.20764,12.437,0.20764,0.17983,0.20764,12.437,12.437,15.605,1
"217",25,12.441,25,23.57,18.073,45.716,25,25,12.635,0.68435,12.635,0.68435,0.59281,0.59281,12.635,12.635,17.901,1
"218",25,12.435,25,23.492,18.072,45.72,25,25,12.634,0.56583,12.634,0.49011,0.49011,0.49011,12.634,12.634,18.37,1
"219",6.8797,12.433,25,23.492,18.071,45.722,25,25,0.56588,0.56588,13.909,0.49013,0.49013,0.49013,13.909,13.909,22.806,1
"220",6.7078,12.431,25,23.492,18.071,45.724,25,25,0.44735,0.5165,13.953,0.44735,0.44735,0.44735,13.953,13.953,23.306,1
"221",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"222",25,25,25.029,25.629,29.007,32.428,29.007,25.629,7.4291,7.4291,7.429,7.4024,6.2561,0.14215,6.2561,7.4024,3.4243,1
"223",25,25,25.029,25.63,29.011,32.436,29.011,25.63,7.4365,7.4365,7.4364,7.4098,6.2619,0.012801,6.2619,7.4098,0.62985,1
"224",25,25,25.029,25.629,29.008,32.431,29.008,25.629,7.4309,7.4309,7.4308,7.4042,6.2571,0.014133,6.2571,7.4042,-1.9944,1
"225",19.271,8.4954,19.272,24.868,27.578,32.431,27.579,25.108,12.003,0.017309,12.003,12.796,12.003,0.014133,12.003,12.797,2.5176,1
"226",2.1785,8.4953,14.793,20.953,26.867,32.431,37.557,42.171,0.017308,0.017307,0.062175,0.11752,0.1158,0.014132,0.27894,0.76331,5.4355,1
"227",2.1787,8.495,14.412,20.17,26.099,32.431,39.148,45.936,0.017313,0.017313,0.050498,0.017313,0.093402,0.014137,0.59777,2.0012,8.3187,1
"228",2.1788,8.4948,14.386,20.17,26.155,32.431,38.766,44.635,0.017319,0.017314,0.025306,0.017315,0.028142,0.014142,0.055023,0.01732,10.121,1
"229",2.1945,8.4661,14.374,20.192,26.18,32.427,38.754,44.729,0.11002,0.10874,0.10698,0.10902,0.10227,0.09011,0.11306,0.095646,12.887,1
"230",2.1911,8.4723,14.377,20.187,26.175,32.428,38.757,44.711,0.098877,0.09798,0.096453,0.098178,0.092679,0.080929,0.10407,0.080979,11.562,1
"231",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"232",24.447,21.476,18.466,21.476,24.447,24.975,25,25,6.5118,5.5035,0.14071,5.5035,6.5118,6.5352,6.5352,6.5352,3.2961,1
"233",6.892,11.556,18.464,24.012,26.509,26.669,25.997,25.418,0.14073,2.1398,0.14073,4.8915,9.5658,12.305,13.332,13.575,7.798,1
"234",6.8908,12.684,18.465,24.199,29.854,35.396,40.793,46.017,0.00012917,0.0081851,0.00012918,0.0081851,0.00012917,0.04068,0.1295,0.28142,10.325,1
"235",6.8912,12.692,18.465,24.191,29.854,35.433,40.911,46.272,0.00012917,0.00029457,0.00012917,0.00019691,0.00012918,0.00029458,0.00012917,0.0018642,8.4765,1
"236",6.896,12.83,18.478,24.123,29.849,35.547,40.911,45.445,0.00012887,0.00012603,0.00012641,0.00014579,0.00012887,0.00019593,0.00012915,0.00098516,133460,1
"237",6.8974,12.821,18.401,24.04,29.846,35.631,40.91,44.915,0.00012886,0.00012589,0.00011103,0.00013057,0.00012885,0.00018417,0.00012916,0.00089198,963140,1
"238",6.805,12.818,18.402,24.03,29.843,35.646,40.912,44.79,0.00011177,0.00012588,0.00011103,0.0001304,0.00012886,0.0001838,0.00012914,0.00088692,1983100,1
"239",6.8007,12.886,18.328,23.883,29.785,35.737,40.917,43.986,0.00011172,0.0001218,0.00010606,0.00011223,0.00012618,0.00017895,0.00012914,0.00080635,4411300,1
"240",6.7937,12.913,18.303,23.943,30.066,36.148,40.921,42.377,0.00011174,0.00012171,0.00010589,0.00011144,0.00011096,0.00015637,0.00012914,0.00073232,14896000,1
"241",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"242",25.713,25.384,25.06,25.003,25,25,25,25,0.13935,0.61607,0.72365,0.72616,0.72616,0.72616,0.72616,0.72616,1.099,1
"243",25,25,25,25,25,25,25,25,0.51349,0.51349,0.51349,0.51349,0.51349,0.51349,0.51349,0.51349,1.5048,1
"244",25,25,25,25,25,25,25,25,0.47071,0.47071,0.47071,0.47071,0.47071,0.47071,0.47071,0.47071,1.9963,1
"245",25,25,25,25,25,25,25,25,0.46461,0.46461,0.46461,0.46461,0.46461,0.46461,0.46461,0.46461,2.6092,1
"246",25,25,25,25,25,25,25,25,0.42135,0.42135,0.42135,0.42135,0.42135,0.42135,0.42135,0.42135,2.7733,1
"247",25,25,25,25,25,25,25,25,0.46326,0.46326,0.46326,0.46326,0.46326,0.46326,0.46326,0.46326,3.8968,1
"248",25,25,25,25,25,25,25,25,0.46167,0.46167,0.46167,0.46167,0.46167,0.46167,0.46167,0.46167,4.5225,1
"249",25,25,25,25,25,25,25,25,0.47469,0.47469,0.47469,0.47469,0.47469,0.47469,0.47469,0.47469,5.3903,1
"250",25,25,25,25,25,25,25,25,0.50043,0.50043,0.50043,0.50043,0.50043,0.50043,0.50043,0.50043,6.5401,1
"251",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"252",25,25.012,25.274,26.743,28.231,26.743,25.274,25.012,3.2344,3.2344,3.2228,2.7246,0.14139,2.7246,3.2228,3.2344,2.5928,1
"253",25,25.013,25.29,26.846,28.423,26.846,25.29,25.013,3.4401,3.4401,3.4279,2.9027,0.34599,2.9027,3.4279,3.4401,3.1548,1
"254",24.983,24.834,24.31,24.501,28.439,33.3,32.07,27.703,6.3637,6.3531,6.0502,3.9196,0.34632,0.39963,3.9241,6.0506,6.6975,1
"255",16.519,17.496,19.943,23.75,28.448,33.297,37.472,40.296,6.0554,4.0141,2.2161,0.90739,0.31071,0.34403,0.35586,0.99846,8.4524,1
"256",15.798,17.027,19.705,23.673,28.444,33.303,37.479,40.343,5.5308,3.5495,1.8856,0.73653,0.23574,0.26425,0.23574,0.73653,8.1905,1
"257",17.46,18.249,20.413,23.933,28.453,33.326,37.763,41.043,6.9599,4.8174,2.8249,1.2687,0.51865,0.54868,0.49097,1.2142,10.948,1
"258",17.711,18.368,20.445,23.935,28.458,33.308,37.63,40.667,7.0366,4.9124,2.8981,1.3065,0.53483,0.56575,0.49104,1.2215,11.754,1
"259",17.507,18.649,20.904,24.24,28.427,33.059,37.613,41.547,6.1051,4.1255,2.4115,1.1395,0.5384,0.51807,0.49613,1.0324,12.693,1
"260",17.198,18.502,20.873,24.262,28.447,33.056,37.615,41.63,5.6917,3.7828,2.167,0.99277,0.47076,0.4772,0.45703,0.95729,12.958,1
"261",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"262",25,24.987,24.715,23.186,21.638,23.186,24.715,24.987,3.3652,3.3652,3.3531,2.8347,0.14158,2.8347,3.3531,3.3652,2.6324,1
"263",25,24.987,24.726,23.252,21.76,23.252,24.726,24.987,3.2468,3.2468,3.2352,2.7363,0.20889,2.7363,3.2352,3.2468,2.593,1
"264",25,24.987,24.725,23.245,21.747,23.245,24.725,24.987,3.256,3.256,3.2443,2.7427,0.14068,2.7427,3.2443,3.256,1.7761,1
"265",25,24.988,24.734,23.303,21.855,23.303,24.734,24.988,3.1559,3.1559,3.1447,2.6611,0.25965,2.6611,3.1447,3.1559,3.1366,1
"266",25,24.988,24.735,23.313,21.873,23.313,24.735,24.988,3.1355,3.1355,3.1243,2.643,0.22541,2.643,3.1243,3.1355,2.7168,1
"267",47.333,33.292,25.365,23.841,21.87,23.838,24.941,25,0.29103,14.809,15.943,14.809,0.22544,14.809,15.946,15.949,8.5334,1
"268",47.314,40.339,33.498,27.224,21.869,17.67,14.732,13.039,0.28979,0.28918,0.3893,0.38636,0.2252,0.84218,2.206,4.1789,10.959,1
"269",47.266,40.449,33.859,27.628,21.871,16.683,12.138,8.2861,0.27332,0.23621,0.25513,0.2425,0.21699,0.38585,0.84887,1.5875,11.133,1
"270",47.236,40.475,33.946,27.725,21.88,16.47,11.541,7.1317,0.26288,0.22459,0.23301,0.22069,0.21038,0.33068,0.64426,1.1409,10.996,1
"271",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"272",25,25,25,25.001,25.085,26.862,36.866,46.998,21.999,21.999,21.999,21.999,21.999,21.92,18.524,0.12766,4.5099,1
"273",25,25,25,25.001,25.085,26.86,36.851,46.971,21.971,21.971,21.971,21.971,21.971,21.892,18.501,0.047705,3.0287,1
"274",25,25,25,25.001,25.085,26.861,36.856,46.98,21.98,21.98,21.98,21.98,21.98,21.901,18.508,0.036374,0.98079,1
"275",25,25,25,25.001,25.085,26.861,36.855,46.977,21.977,21.977,21.977,21.977,21.977,21.898,18.506,0.029457,-1.4502,1
"276",25,25,25,25.001,25.085,26.863,36.869,47.003,22.004,22.004,22.004,22.004,22.003,21.925,18.528,0.069297,-0.051418,1
"277",25,25,25,25.001,25.085,26.859,36.844,46.958,21.958,21.958,21.958,21.958,21.958,21.88,18.49,0.13453,2.0833,1
"278",25,25,25,25.001,25.085,26.86,36.853,46.973,21.974,21.974,21.974,21.974,21.974,21.895,18.503,0.12908,1.3109,1
"279",25,25,25,25.001,25.085,26.858,36.838,46.945,21.946,21.946,21.946,21.946,21.946,21.867,18.48,0.1454,1.5695,1
"280",25,25,25,25.001,25.085,26.858,36.838,46.945,21.946,21.946,21.946,21.946,21.946,21.867,18.48,0.13516,0.52601,1
"281",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"282",25,25.037,25.813,30.177,34.598,30.177,25.813,25.037,9.5987,9.5986,9.5643,8.0829,0.13943,8.0829,9.5643,9.5986,3.6806,1
"283",25,25,25,25.109,34.598,24.863,3.3884,24.754,16.722,16.722,16.722,16.721,0.13945,16.719,0.13945,16.721,8.4713,1
"284",25,25,25.011,26.788,34.598,22.725,3.3888,22.335,13.682,13.682,13.682,13.444,0.13945,13.194,0.13945,0.13945,12.088,1
"285",25,25,25.012,26.819,34.753,22.751,3.3933,22.334,13.719,13.719,13.719,13.48,0.26982,13.229,0.31155,0.31155,12.348,1
"286",25,25,25.011,26.807,34.754,22.766,3.3906,22.355,13.719,13.719,13.719,13.483,0.19248,13.235,0.22225,0.19248,11.926,1
"287",25,25,25.011,26.789,34.665,22.751,3.3915,22.355,13.697,13.697,13.697,13.462,0.20764,13.215,0.2543,0.22024,12.096,1
"288",25,25.031,25.863,31.191,34.665,16.381,3.3928,22.354,13.234,13.234,13.187,10.816,0.20763,0.25428,0.25428,0.22023,15.469,1
"289",25,25.036,25.933,31.392,34.664,16.117,3.3969,22.354,13.311,13.311,13.258,10.786,0.28026,0.29725,0.34319,0.29725,16.721,1
"290",25,25.037,25.937,31.4,34.664,16.117,3.412,22.354,13.306,13.306,13.253,10.777,0.25111,0.26634,0.26634,0.26634,16.518,1
"291",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"292",25,24.99,24.788,23.649,22.496,23.649,24.788,24.99,2.5077,2.5077,2.4987,2.113,0.14141,2.113,2.4987,2.5077,2.3383,1
"293",25,25.007,25.171,25.767,22.492,15.84,19.775,24.29,6.7173,6.7173,6.6975,5.5835,0.14171,0.14171,5.5835,6.6975,6.4972,1
"294",46.656,41.384,35.477,29.112,22.492,15.837,9.3686,3.2993,1.9085,0.9905,0.40793,0.10416,0.0010087,0.0010087,0.0010087,0.10416,8.6477,1
"295",43.37,39.622,34.732,28.918,22.492,15.837,9.3686,3.4929,1.1757,0.54189,0.19174,0.040291,0.0010085,0.0010085,0.0010085,0.0010085,7.8092,1
"296",43.419,39.699,34.801,28.955,22.494,15.824,9.3856,3.6001,4.0673,2.3833,1.1774,0.44834,0.15956,0.14454,0.14447,0.13938,8.9997,1
"297",42.458,39.185,34.591,28.903,22.49,15.818,9.3992,3.7269,5.0479,3.0704,1.6015,0.67687,0.28201,0.25297,0.25255,0.23334,10.188,1
"298",41.994,38.935,34.49,28.882,22.491,15.815,9.4012,3.7788,5.1988,3.1591,1.6359,0.67774,0.27483,0.24687,0.24647,0.22033,10.045,1
"299",42.283,39.092,34.554,28.897,22.491,15.816,9.3989,3.7444,5.0387,3.0505,1.5752,0.65148,0.26413,0.23716,0.23676,0.20757,9.7493,1
"300",42.463,39.189,34.594,28.906,22.492,15.818,9.3969,3.7219,4.9111,2.9617,1.5222,0.62524,0.25139,0.22576,0.22539,0.19481,9.2948,1
"301",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"302",3.2084,13.245,23.155,24.916,24.999,25,25,25,0.1297,18.35,21.714,21.792,21.792,21.792,21.792,21.792,4.5005,2
"303",3.2099,8.419,14.416,20.012,24.319,26.961,28.064,28.069,0.12967,0.12967,1.924,5.2231,9.0896,12.712,15.556,17.453,7.4431,2
"304",3.2091,8.3706,14.311,19.875,24.191,26.878,28.042,28.098,0.09872,0.085496,1.881,5.1302,8.9569,12.569,15.434,17.37,6.5383,2
"305",3.2069,8.3732,14.201,20.281,26.186,31.523,35.971,39.32,0.097278,0.084198,0.097278,0.32771,0.94389,2.0234,3.5895,5.5926,7.551,2
"306",3.2033,8.3783,14.193,20.118,25.628,30.283,33.781,35.988,0.08809,0.07544,0.08589,0.11248,0.088826,0.36473,1.0339,2.1076,8.5205,2
"307",3.1713,8.4362,14.04,19.819,25.603,31.223,36.521,41.354,0.18136,0.15183,0.15791,0.15834,0.18287,0.36403,0.77316,1.4295,9.2003,2
"308",3.158,8.4509,14.03,19.793,25.631,31.432,37.088,42.495,0.162,0.1365,0.13969,0.14222,0.14172,0.16447,0.29972,0.59521,9.0698,2
"309",3.1696,8.4367,14.033,19.82,25.65,31.375,36.854,41.954,0.15578,0.13107,0.13301,0.13334,0.13649,0.13616,0.15785,0.29828,9.0321,2
"310",3.0861,8.504,14.078,19.768,25.529,31.319,37.094,42.809,0.22426,0.19434,0.19414,0.19763,0.19853,0.19706,0.19957,0.23073,11.197,2
"311",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"312",25,25.02,25.429,27.733,30.067,27.733,25.429,25.02,5.0691,5.0691,5.0509,4.2691,0.14101,4.2691,5.0509,5.0691,3.0421,2
"313",24.827,24.344,23.808,25.159,30.07,35.147,35.059,30.778,8.0151,7.8801,6.852,3.7083,0.141,0.141,3.7083,6.852,6.4926,2
"314",16.642,18.738,21.715,25.53,30.069,35.149,40.532,45.937,2.4497,1.2949,0.54101,0.13958,0.0011909,0.0011909,0.0011909,0.13958,8.3259,2
"315",23.057,22.757,23.653,26.092,30.069,35.149,40.532,45.248,3.3891,1.7439,0.67465,0.15115,0.0011907,0.0011907,0.0011907,0.0011907,8.511,2
"316",8.843,13.537,19.404,25.02,30.069,35.149,40.532,45.248,3.0968,0.9265,0.0011908,0.096622,0.0011908,0.0011908,0.0011908,0.0011908,12.976,2
"317",9.1691,14.233,19.425,24.695,29.992,35.265,40.463,45.536,0.77919,0.49816,0.34183,0.2942,0.29379,0.28938,0.27484,0.29471,11.625,2
"318",9.1024,14.208,19.422,24.7,29.996,35.264,40.458,45.534,0.67911,0.43383,0.29752,0.25554,0.25526,0.25192,0.23709,0.24385,11.25,2
"319",9.2049,14.259,19.431,24.683,29.973,35.261,40.506,45.667,0.86685,0.57244,0.40153,0.3452,0.34393,0.33958,0.31878,0.32088,12.84,2
"320",8.6092,13.951,19.308,24.661,29.992,35.281,40.512,45.665,0.47665,0.35472,0.31216,0.31337,0.3186,0.31024,0.29325,0.29898,13.347,2
"321",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"322",25,25,25,25,24.999,24.987,24.918,24.848,0.20916,0.20916,0.20916,0.20916,0.20916,0.20877,0.19239,0.14353,-0.14569,2
"323",22.289,19.974,22.289,24.575,24.98,24.982,24.887,24.791,2.9955,0.054145,2.9955,3.5445,3.5572,3.5445,2.9955,0.054145,5.3758,2
"324",22.829,19.974,22.824,24.467,20.555,14.721,20.622,24.791,5.9591,0.054148,5.9591,6.599,5.9583,0.054148,5.2835,0.054148,9.9206,2
"325",25.468,19.974,13.48,9.4041,10.051,14.72,20.518,24.791,2.4287,0.0036652,0.70969,0.0036652,0.54566,0.0036652,0.70969,0.0036652,13.239,2
"326",25,19.974,25,9.4041,30.833,14.72,25,24.791,9.036,0.0036647,9.036,0.0036647,0.0036647,0.0036647,9.036,0.0036647,18.101,2
"327",25,19.977,25,9.4131,30.679,14.726,25,24.791,9.0163,0.30617,9.0163,0.30617,0.26518,0.30617,9.0163,0.30617,18.325,2
"328",35.514,19.976,25,9.4126,30.679,14.726,25,24.791,0.30618,0.30618,9.2839,0.30618,0.26518,0.30618,9.2839,0.30618,22.119,2
"329",35.516,20.077,25,9.4102,30.679,14.724,25,24.791,0.26052,0.22563,9.2747,0.26052,0.22563,0.26052,9.2747,0.26052,22.025,2
"330",35.801,20.078,25,9.4179,30.678,14.729,25,24.791,0.34048,0.34048,9.3298,0.39309,0.34048,0.39309,9.3298,0.39309,23.369,2
"331",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"332",25,25,25,25.001,25.086,26.879,36.971,47.192,22.192,22.192,22.192,22.192,22.192,22.113,18.687,0.12746,4.5187,2
"333",25,25,25,25.001,25.084,26.849,36.778,46.836,21.844,21.844,21.844,21.844,21.844,21.766,18.397,0.60754,5.5672,2
"334",25,25,25,25.001,25.085,26.857,36.835,46.94,21.945,21.945,21.945,21.945,21.945,21.866,18.48,0.45277,6.0222,2
"335",25,25,25,25.001,25.084,26.849,36.782,46.842,21.846,21.846,21.846,21.846,21.846,21.768,18.397,0.42048,6.5191,2
"336",24.102,23.299,22.717,23.543,27.16,33.809,41.515,46.84,16.517,15.955,14.217,10.532,5.1579,0.5317,2.1839,0.42044,10.152,2
"337",24.082,23.282,22.721,23.578,27.205,33.811,41.44,46.719,16.432,15.856,14.101,10.421,5.0988,0.59858,2.1625,0.46379,11.165,2
"338",24.076,23.276,22.721,23.588,27.217,33.81,41.417,46.682,16.404,15.823,14.063,10.383,5.0717,0.55163,2.1439,0.42142,11.403,2
"339",24.095,23.293,22.719,23.556,27.178,33.814,41.495,46.805,16.496,15.93,14.187,10.506,5.1584,0.68396,2.201,0.51723,13.263,2
"340",24.092,23.29,22.719,23.561,27.183,33.812,41.482,46.784,16.48,15.911,14.166,10.484,5.1402,0.63894,2.1864,0.47937,13.543,2
"341",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"342",25,25,25,25,25.018,25.386,27.461,29.563,4.5649,4.5649,4.5649,4.5649,4.5648,4.5485,3.8446,0.14127,2.9373,2
"343",36.742,46.769,36.742,26.843,25.102,25.388,27.462,29.565,13.244,0.14137,13.244,15.672,15.728,15.672,13.244,0.14137,8.3488,2
"344",36.771,46.821,36.771,26.848,25.102,25.388,27.462,29.565,13.274,0.089233,13.274,15.708,15.764,15.708,13.274,0.10304,7.4996,2
"345",36.852,46.972,36.852,26.86,25.103,25.387,27.462,29.564,13.366,0.31044,13.366,15.815,15.872,15.815,13.366,0.38019,9.1269,2
"346",36.897,47.056,36.897,26.867,25.103,25.387,27.462,29.564,13.415,0.30841,13.415,15.873,15.93,15.873,13.415,0.39008,9.4604,2
"347",36.893,47.048,36.893,26.867,25.103,25.387,27.462,29.564,13.409,0.26248,13.409,15.867,15.924,15.867,13.41,0.33884,9.1389,2
"348",36.861,46.989,36.861,26.862,25.103,25.387,27.462,29.564,13.375,0.28,13.375,15.826,15.883,15.826,13.376,0.36658,9.6086,2
"349",36.828,46.927,36.828,26.857,25.102,25.387,27.462,29.563,13.34,0.30702,13.34,15.784,15.841,15.784,13.341,0.40611,10.364,2
"350",36.856,46.98,36.856,26.861,25.103,25.387,27.461,29.563,13.371,0.32341,13.371,15.821,15.878,15.821,13.372,0.43118,11.026,2
"351",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"352",25,25,25,24.999,24.922,23.295,14.135,4.8581,20.142,20.142,20.142,20.142,20.142,20.07,16.961,0.14228,4.4218,2
"353",31.714,37.447,31.714,26.053,24.97,23.295,14.135,4.8583,14.099,0.14228,14.099,16.683,16.743,16.683,14.099,0.14228,8.4738,2
"354",42.818,37.448,31.988,26.481,20.971,15.503,10.117,4.8576,0.0953,0.0040705,0.034576,0.027862,0.0040705,0.027862,0.034576,0.0040705,11.35,2
"355",42.447,37.448,32.124,26.591,20.971,15.393,9.9817,4.8576,0.042129,0.00083138,0.0094149,0.0051884,0.00083136,0.00083136,0.0032791,0.00083137,9.6239,2
"356",43.853,37.448,31.314,26.026,20.971,15.393,9.5475,4.8576,0.96947,0.00069835,0.10617,0.00069835,0.00069835,0.00069835,0.10617,0.00069835,14.617,2
"357",41.045,37.448,31.664,26.026,20.971,15.393,9.2853,4.8576,0.51844,0.00069835,0.00069835,0.00069835,0.00069835,0.00069835,0.11433,0.00069835,14.597,2
"358",25,37.361,31.664,26.026,20.972,15.394,25,4.8601,10.897,0.14918,0.17225,0.17225,0.17225,0.17225,10.897,0.17225,22.505,2
"359",42.338,37.361,31.664,26.026,20.972,15.394,25,4.8596,0.17226,0.14918,0.17226,0.17226,0.17226,0.17226,12.031,0.17226,27.005,2
"360",42.361,37.361,31.664,26.026,20.972,15.394,25,4.8587,0.10887,0.10887,0.12571,0.12571,0.12571,0.12571,12.035,0.12571,26.038,2
"361",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"362",25,25.001,25.044,25.956,31.092,36.294,31.092,25.956,11.294,11.294,11.294,11.254,9.5108,0.14235,9.5108,11.254,3.8433,2
"363",22.783,22.343,22.936,25.355,29.98,36.295,42.811,47.602,16.852,15.255,12.37,8.2476,3.6688,0.14236,1.4136,0.14236,8.0936,2
"364",22.737,22.36,23.037,25.512,30.109,36.302,42.657,47.347,16.614,14.97,12.074,8.0172,3.5841,0.49735,1.4161,0.4308,8.7851,2
"365",22.732,22.358,23.039,25.516,30.112,36.298,42.646,47.331,16.595,14.947,12.049,7.9905,3.5529,0.35515,1.3813,0.29002,8.6857,2
"366",22.705,22.371,23.105,25.615,30.192,36.303,42.552,47.176,16.445,14.768,11.865,7.8498,3.5036,0.52335,1.3845,0.41387,10.012,2
