"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"28051",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28052",24.942,24.885,24.827,24.769,24.711,24.654,24.596,24.538,17.32,17.406,17.549,17.746,17.997,18.299,18.65,19.047,4.2708,107
"28053",25.236,25.473,25.709,25.946,26.182,26.418,26.655,26.891,14.717,14.796,14.925,15.104,15.331,15.605,15.921,16.279,8.2562,107
"28054",25.582,26.163,26.745,27.327,27.908,28.49,29.071,29.653,13.521,13.589,13.702,13.858,14.056,14.295,14.572,14.885,12.284,107
"28055",25.742,26.483,27.225,27.967,28.709,29.45,30.192,30.934,11.386,11.447,11.547,11.687,11.863,12.076,12.323,12.601,15.79,107
"28056",25.774,26.547,27.321,28.094,28.868,29.641,30.415,31.188,10.133,10.188,10.278,10.403,10.561,10.752,10.973,11.222,19.147,107
"28057",25.737,26.475,27.212,27.95,28.687,29.425,30.162,30.9,9.5887,9.6406,9.7264,9.8453,9.996,10.177,10.387,10.625,22.555,107
"28058",25.465,25.931,26.396,26.861,27.327,27.792,28.257,28.723,11.027,11.079,11.164,11.281,11.431,11.611,11.82,12.057,27.009,107
"28059",25.411,25.822,26.234,26.645,27.056,27.467,27.879,28.29,10.872,10.923,11.006,11.122,11.269,11.446,11.652,11.886,30.699,107
"28060",25.649,26.298,26.947,27.596,28.245,28.894,29.543,30.192,10.841,10.884,10.957,11.057,11.185,11.34,11.52,11.724,34.652,107
"28061",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28062",25.386,25.772,26.157,26.543,26.929,27.315,27.7,28.086,19.155,19.222,19.332,19.486,19.681,19.918,20.193,20.507,4.4509,107
"28063",26.045,27.09,28.135,29.18,30.225,31.27,32.315,33.36,13.687,13.752,13.859,14.008,14.197,14.425,14.69,14.99,8.6712,107
"28064",27.587,30.174,32.76,35.347,37.934,40.521,43.107,45.694,0.31889,0.32135,0.32542,0.33104,0.33812,0.34658,0.35632,0.36724,7.4407,107
"28065",27.575,30.151,32.726,35.301,37.877,40.452,43.027,45.603,0.32117,0.32304,0.32613,0.3304,0.33582,0.34233,0.34987,0.35836,7.8517,107
"28066",27.577,30.154,32.73,35.307,37.884,40.461,43.038,45.615,0.27862,0.27992,0.28207,0.28506,0.28885,0.29342,0.29872,0.30473,7.6813,107
"28067",27.575,30.151,32.726,35.302,37.877,40.453,43.028,45.604,0.25102,0.25199,0.25361,0.25586,0.25872,0.26218,0.2662,0.27077,7.3879,107
"28068",27.581,30.162,32.743,35.324,37.905,40.486,43.068,45.649,0.25792,0.25878,0.26021,0.26219,0.26472,0.26778,0.27136,0.27542,7.6788,107
"28069",27.585,30.17,32.755,35.341,37.926,40.511,43.096,45.681,0.25539,0.25613,0.25737,0.2591,0.26129,0.26396,0.26707,0.27062,7.7507,107
"28070",27.586,30.173,32.759,35.345,37.931,40.518,43.104,45.69,0.24018,0.24081,0.24184,0.24329,0.24513,0.24736,0.24997,0.25296,7.3752,107
"28071",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28072",24.946,24.892,24.838,24.784,24.73,24.676,24.622,24.568,18.538,18.618,18.752,18.937,19.172,19.456,19.787,20.161,4.3388,107
"28073",25.333,25.667,26,26.334,26.667,27.001,27.334,27.667,18.643,18.711,18.823,18.979,19.177,19.417,19.697,20.015,8.749,107
"28074",25.719,26.438,27.157,27.876,28.595,29.314,30.033,30.752,16.702,16.764,16.865,17.006,17.186,17.403,17.657,17.945,12.99,107
"28075",26.137,27.274,28.41,29.547,30.684,31.821,32.958,34.095,14.301,14.355,14.444,14.568,14.726,14.917,15.139,15.392,17.048,107
"28076",26.526,28.053,29.579,31.105,32.632,34.158,35.684,37.211,12.011,12.056,12.13,12.234,12.365,12.524,12.708,12.919,20.874,107
"28077",26.798,28.595,30.393,32.191,33.988,35.786,37.584,39.381,10.255,10.291,10.35,10.433,10.539,10.667,10.816,10.985,24.412,107
"28078",26.975,28.949,30.924,32.899,34.873,36.848,38.822,40.797,9.0837,9.1127,9.1609,9.228,9.3135,9.417,9.5378,9.6753,27.776,107
"28079",27.093,29.187,31.28,33.374,35.467,37.56,39.654,41.747,8.2601,8.284,8.3236,8.3788,8.4492,8.5345,8.6343,8.7479,31.006,107
"28080",27.167,29.335,31.502,33.67,35.837,38.005,40.172,42.34,7.6347,7.6546,7.6878,7.7341,7.7931,7.8647,7.9484,8.044,34.099,107
"28081",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28082",24.569,24.139,23.708,23.278,22.847,22.416,21.986,21.555,16.792,16.864,16.984,17.151,17.364,17.62,17.918,18.256,4.3409,107
"28083",24.7,24.4,24.1,23.8,23.501,23.201,22.901,22.601,19.101,19.167,19.278,19.431,19.627,19.863,20.139,20.452,8.7864,107
"28084",24.764,24.528,24.292,24.056,23.82,23.583,23.347,23.111,19.817,19.882,19.989,20.139,20.329,20.559,20.828,21.134,13.247,107
"28085",24.81,24.621,24.431,24.241,24.051,23.862,23.672,23.482,19.963,20.027,20.133,20.282,20.471,20.699,20.966,21.27,17.671,107
"28086",24.856,24.712,24.569,24.425,24.281,24.137,23.994,23.85,20.113,20.177,20.282,20.43,20.617,20.844,21.11,21.411,22.112,107
"28087",24.899,24.798,24.697,24.596,24.495,24.394,24.293,24.192,20.137,20.2,20.306,20.452,20.639,20.866,21.13,21.431,26.534,107
"28088",24.943,24.885,24.828,24.77,24.713,24.655,24.598,24.54,20.202,20.265,20.37,20.516,20.703,20.928,21.191,21.491,30.973,107
"28089",24.986,24.973,24.959,24.945,24.932,24.918,24.905,24.891,20.297,20.36,20.464,20.609,20.795,21.019,21.281,21.58,35.433,107
"28090",25.029,25.057,25.086,25.115,25.143,25.172,25.201,25.229,20.317,20.38,20.484,20.629,20.814,21.038,21.299,21.597,39.871,107
"28091",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28092",25.059,25.118,25.177,25.236,25.295,25.354,25.413,25.472,16.935,17.023,17.169,17.371,17.627,17.936,18.293,18.697,4.2483,107
"28093",25.118,25.235,25.353,25.471,25.588,25.706,25.823,25.941,17,17.087,17.232,17.433,17.687,17.993,18.349,18.75,8.5078,107
"28094",25.178,25.357,25.535,25.714,25.892,26.071,26.249,26.427,16.811,16.899,17.045,17.247,17.503,17.812,18.169,18.573,12.734,107
"28095",25.239,25.478,25.718,25.957,26.196,26.435,26.674,26.914,16.721,16.809,16.955,17.158,17.414,17.723,18.081,18.485,16.964,107
"28096",25.299,25.599,25.898,26.198,26.497,26.796,27.096,27.395,16.7,16.788,16.933,17.135,17.391,17.699,18.056,18.46,21.208,107
"28097",25.36,25.719,26.079,26.438,26.798,27.157,27.517,27.876,16.688,16.776,16.921,17.122,17.378,17.685,18.041,18.443,25.456,107
"28098",25.422,25.844,26.266,26.688,27.11,27.531,27.953,28.375,16.59,16.678,16.823,17.025,17.281,17.588,17.945,18.348,29.671,107
"28099",25.486,25.972,26.458,26.944,27.43,27.916,28.402,28.888,16.459,16.547,16.693,16.895,17.152,17.461,17.819,18.223,33.862,107
"28100",25.549,26.097,26.646,27.195,27.744,28.292,28.841,29.39,16.4,16.488,16.634,16.836,17.093,17.401,17.759,18.163,38.08,107
"28101",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28102",24.936,24.872,24.808,24.744,24.68,24.616,24.552,24.488,15.62,15.715,15.873,16.091,16.367,16.699,17.082,17.514,4.1675,107
"28103",25.402,25.804,26.206,26.608,27.01,27.412,27.814,28.216,17.561,17.632,17.748,17.91,18.117,18.365,18.655,18.984,8.656,107
"28104",25.833,26.666,27.498,28.331,29.164,29.997,30.829,31.662,15.775,15.837,15.941,16.085,16.268,16.489,16.746,17.038,12.913,107
"28105",26.318,27.635,28.953,30.27,31.588,32.906,34.223,35.541,13.023,13.077,13.166,13.29,13.447,13.636,13.857,14.108,16.919,107
"28106",26.751,28.502,30.253,32.004,33.756,35.507,37.258,39.009,10.536,10.579,10.65,10.749,10.874,11.025,11.201,11.401,20.646,107
"28107",27.028,29.056,31.084,33.113,35.141,37.169,39.197,41.225,8.8979,8.9311,8.9862,9.0628,9.1603,9.2781,9.4154,9.5714,24.088,107
"28108",27.186,29.372,31.558,33.744,35.93,38.116,40.302,42.487,7.8529,7.8792,7.9228,7.9834,8.0607,8.1542,8.2633,8.3875,27.3,107
"28109",27.275,29.549,31.824,34.099,36.373,38.648,40.923,43.198,7.1308,7.1522,7.1876,7.2368,7.2997,7.3758,7.4648,7.5661,30.34,107
"28110",27.343,29.685,32.028,34.37,36.713,39.056,41.398,43.741,6.5999,6.6177,6.6471,6.6882,6.7405,6.804,6.8782,6.9629,33.304,107
"28111",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28112",24.87,24.741,24.611,24.482,24.352,24.223,24.093,23.964,7.7178,7.9066,8.2116,8.6205,9.1193,9.6942,10.332,11.023,3.4626,107
"28113",24.105,23.21,22.315,21.421,20.526,19.631,18.736,17.841,10.613,10.702,10.849,11.051,11.306,11.61,11.959,12.349,8.002,107
"28114",24.101,23.201,22.302,21.402,20.503,19.604,18.704,17.805,9.0425,9.1113,9.2249,9.3815,9.5792,9.8154,10.087,10.392,11.406,107
"28115",24.325,23.65,22.975,22.301,21.626,20.951,20.276,19.601,9.208,9.2665,9.3632,9.4968,9.666,9.8688,10.103,10.367,14.966,107
"28116",24.259,23.518,22.776,22.035,21.294,20.553,19.812,19.07,9.7996,9.8581,9.9548,10.089,10.258,10.461,10.697,10.962,18.942,107
"28117",24.512,24.025,23.537,23.05,22.562,22.075,21.587,21.1,11.416,11.474,11.57,11.703,11.873,12.076,12.313,12.58,23.36,107
"28118",24.641,24.281,23.922,23.563,23.203,22.844,22.485,22.125,11.31,11.365,11.456,11.582,11.743,11.936,12.16,12.414,27.112,107
"28119",24.977,24.953,24.93,24.907,24.884,24.86,24.837,24.814,13.143,13.195,13.282,13.402,13.555,13.739,13.954,14.198,32.068,107
"28120",25.208,25.417,25.625,25.834,26.042,26.251,26.459,26.667,13.91,13.959,14.041,14.155,14.299,14.474,14.678,14.91,36.595,107
"28121",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28122",24.948,24.896,24.844,24.793,24.741,24.689,24.637,24.585,8.566e-05,0.00013544,0.00019155,0.00024975,0.00030886,0.00036845,0.00042831,0.00048835,0.92028,107
"28123",22.313,19.625,16.938,14.251,11.564,8.8764,6.1892,3.5019,7.6177e-05,7.7889e-05,8.0662e-05,8.4391e-05,8.8955e-05,9.4235e-05,0.00010012,0.0001065,617140000,107
"28124",22.783,20.565,18.348,16.131,13.914,11.696,9.4791,7.2618,7.6143e-05,7.7758e-05,8.0377e-05,8.3906e-05,8.8236e-05,9.3256e-05,9.8861e-05,0.00010496,2.2286e+10,107
"28125",22.697,20.394,18.091,15.788,13.485,11.182,8.8793,6.5764,7.6041e-05,7.7356e-05,7.9499e-05,8.2406e-05,8.5999e-05,9.0197e-05,9.4919e-05,0.00010009,2.2521e+10,107
"28126",22.732,20.464,18.196,15.929,13.661,11.393,9.1252,6.8573,7.5999e-05,7.7189e-05,7.9134e-05,8.1779e-05,8.5058e-05,8.8903e-05,9.3242e-05,9.8011e-05,2.2617e+10,107
"28127",23.91,22.821,21.731,20.642,19.552,18.463,17.373,16.283,7.5915e-05,7.6858e-05,7.8404e-05,8.052e-05,8.316e-05,8.6278e-05,8.9823e-05,9.3748e-05,7.6963e+10,107
"28128",23.523,22.047,20.57,19.093,17.616,16.14,14.663,13.186,7.5841e-05,7.6567e-05,7.7761e-05,7.9404e-05,8.1466e-05,8.3919e-05,8.6728e-05,8.986e-05,8.3682e+10,107
"28129",24.203,23.406,22.608,21.811,21.014,20.217,19.419,18.622,7.5807e-05,7.6433e-05,7.7464e-05,7.8886e-05,8.0677e-05,8.2813e-05,8.5269e-05,8.8017e-05,1.2876e+11,107
"28130",24.702,24.404,24.106,23.807,23.509,23.211,22.913,22.615,7.5782e-05,7.6332e-05,7.7239e-05,7.8492e-05,8.0075e-05,8.1967e-05,8.4149e-05,8.6598e-05,1.6093e+11,107
"28131",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28132",25.069,25.139,25.208,25.277,25.347,25.416,25.485,25.554,14.43,14.533,14.703,14.938,15.235,15.59,15.999,16.459,4.0882,107
"28133",25.01,25.021,25.031,25.041,25.052,25.062,25.072,25.083,11.348,11.474,11.682,11.967,12.323,12.746,13.227,13.762,7.6888,107
"28134",24.738,24.477,24.215,23.954,23.692,23.431,23.169,22.907,13.475,13.578,13.748,13.982,14.277,14.631,15.037,15.493,12.087,107
"28135",24.738,24.476,24.213,23.951,23.689,23.427,23.165,22.902,12.078,12.159,12.292,12.476,12.708,12.987,13.308,13.67,15.707,107
"28136",24.496,23.993,23.489,22.985,22.481,21.978,21.474,20.97,11.566,11.639,11.76,11.926,12.137,12.39,12.682,13.012,19.52,107
"28137",24.585,24.17,23.754,23.339,22.924,22.509,22.094,21.678,12.217,12.289,12.408,12.573,12.782,13.032,13.323,13.65,23.664,107
"28138",24.66,24.319,23.979,23.639,23.298,22.958,22.618,22.277,12.698,12.769,12.887,13.05,13.257,13.506,13.794,14.119,27.821,107
"28139",24.722,24.445,24.167,23.889,23.612,23.334,23.056,22.779,12.99,13.061,13.178,13.34,13.545,13.792,14.078,14.401,31.94,107
"28140",24.78,24.559,24.339,24.119,23.899,23.678,23.458,23.238,13.201,13.271,13.388,13.548,13.752,13.998,14.282,14.603,36.051,107
"28141",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28142",24.955,24.909,24.864,24.818,24.773,24.727,24.682,24.636,21.986,22.054,22.166,22.323,22.524,22.766,23.049,23.372,4.5093,107
"28143",25.223,25.446,25.668,25.891,26.114,26.337,26.559,26.782,18.832,18.899,19.01,19.165,19.362,19.601,19.879,20.195,8.7381,107
"28144",25.531,26.062,26.592,27.123,27.654,28.185,28.716,29.247,16.437,16.498,16.6,16.742,16.923,17.141,17.396,17.685,12.826,107
"28145",25.84,26.68,27.52,28.36,29.2,30.039,30.879,31.719,14.316,14.37,14.459,14.583,14.741,14.932,15.154,15.407,16.759,107
"28146",26.096,27.193,28.289,29.385,30.481,31.578,32.674,33.77,12.47,12.515,12.59,12.694,12.827,12.987,13.174,13.387,20.483,107
"28147",26.285,27.569,28.854,30.139,31.424,32.708,33.993,35.278,11.053,11.09,11.152,11.238,11.348,11.481,11.635,11.811,24.031,107
"28148",26.423,27.846,29.269,30.692,32.115,33.538,34.962,36.385,10.004,10.035,10.086,10.157,10.248,10.358,10.487,10.633,27.452,107
"28149",26.518,28.035,29.553,31.07,32.588,34.105,35.623,37.14,9.196,9.2218,9.2646,9.3242,9.4002,9.4924,9.6001,9.723,30.747,107
"28150",26.588,28.177,29.765,31.354,32.942,34.531,36.119,37.707,8.5616,8.5835,8.6197,8.6703,8.7348,8.8131,8.9047,9.0092,33.953,107
"28151",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28152",25.379,25.757,26.136,26.515,26.893,27.272,27.651,28.03,0.0004817,0.00049269,0.00051048,0.0005344,0.00056366,0.00059747,0.00063512,0.00067597,3.0701,107
"28153",24.637,24.275,23.912,23.549,23.187,22.824,22.462,22.099,0.00048009,0.00048636,0.00049665,0.0005107,0.00052821,0.00054886,0.0005723,0.00059821,177520000,107
"28154",25.63,26.26,26.89,27.52,28.149,28.779,29.409,30.039,0.00047958,0.00048435,0.0004922,0.00050299,0.00051652,0.0005326,0.00055099,0.00057149,1185800000,107
"28155",26.22,27.439,28.659,29.878,31.098,32.318,33.537,34.757,0.00047927,0.00048312,0.00048947,0.00049822,0.00050925,0.00052242,0.00053756,0.00055453,1768600000,107
"28156",26.631,28.262,29.893,31.524,33.155,34.786,36.417,38.049,0.00047906,0.00048228,0.00048761,0.00049498,0.00050429,0.00051544,0.00052832,0.00054279,2189400000,107
"28157",26.905,28.81,30.715,32.62,34.525,36.43,38.335,40.24,0.00047891,0.00048168,0.00048628,0.00049263,0.00050069,0.00051036,0.00052156,0.00053419,2448400000,107
"28158",27.123,29.246,31.369,33.492,35.614,37.737,39.86,41.983,0.00047879,0.00048123,0.00048526,0.00049086,0.00049795,0.00050649,0.0005164,0.0005276,2665800000,107
"28159",27.29,29.58,31.869,34.159,36.449,38.739,41.029,43.318,0.0004787,0.00048088,0.00048447,0.00048946,0.00049581,0.00050345,0.00051234,0.0005224,2829100000,107
"28160",27.426,29.853,32.279,34.706,37.132,39.559,41.985,44.412,0.00047863,0.00048059,0.00048384,0.00048834,0.00049408,0.000501,0.00050905,0.00051819,2965400000,107
"28161",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28162",24.542,24.085,23.627,23.17,22.712,22.255,21.797,21.339,15.571,15.647,15.773,15.948,16.169,16.436,16.746,17.096,4.2802,107
"28163",24.697,24.393,24.09,23.786,23.483,23.179,22.876,22.572,18.253,18.322,18.435,18.594,18.795,19.038,19.322,19.644,8.6976,107
"28164",24.753,24.505,24.258,24.01,23.763,23.515,23.268,23.02,18.614,18.682,18.794,18.949,19.148,19.387,19.667,19.985,13.063,107
"28165",24.801,24.603,24.404,24.205,24.007,23.808,23.61,23.411,18.768,18.835,18.946,19.101,19.298,19.536,19.813,20.129,17.427,107
"28166",24.848,24.695,24.543,24.391,24.238,24.086,23.934,23.782,18.846,18.913,19.023,19.177,19.373,19.61,19.886,20.2,21.789,107
"28167",24.891,24.783,24.674,24.566,24.457,24.349,24.24,24.132,18.828,18.895,19.005,19.159,19.354,19.591,19.866,20.18,26.132,107
"28168",24.937,24.874,24.812,24.749,24.686,24.623,24.561,24.498,18.898,18.964,19.074,19.227,19.421,19.657,19.931,20.243,30.507,107
"28169",24.981,24.962,24.944,24.925,24.906,24.887,24.869,24.85,18.893,18.959,19.068,19.221,19.415,19.65,19.924,20.235,34.86,107
"28170",25.024,25.049,25.073,25.098,25.122,25.146,25.171,25.195,18.844,18.91,19.019,19.171,19.366,19.6,19.874,20.185,39.194,107
"28171",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28172",24.909,24.819,24.728,24.637,24.547,24.456,24.366,24.275,11.034,11.168,11.388,11.689,12.064,12.508,13.013,13.573,3.8199,107
"28173",24.275,23.549,22.824,22.098,21.373,20.647,19.922,19.196,11.194,11.281,11.426,11.626,11.877,12.178,12.524,12.911,7.965,107
"28174",23.959,22.918,21.877,20.835,19.794,18.753,17.712,16.671,8.0276,8.117,8.2638,8.4651,8.7171,9.0155,9.3559,9.7339,11.143,107
"28175",24.907,24.815,24.722,24.63,24.537,24.444,24.352,24.259,13.175,13.243,13.354,13.509,13.706,13.943,14.217,14.527,16.044,107
"28176",25.266,25.533,25.799,26.066,26.332,26.598,26.865,27.131,15.061,15.12,15.218,15.355,15.528,15.737,15.981,16.258,20.741,107
"28177",25.526,26.051,26.577,27.102,27.628,28.154,28.679,29.205,15.459,15.513,15.602,15.726,15.885,16.076,16.3,16.554,25.145,107
"28178",25.755,26.511,27.266,28.022,28.777,29.533,30.288,31.044,15.38,15.429,15.512,15.627,15.773,15.95,16.157,16.393,29.433,107
"28179",25.969,26.938,27.907,28.876,29.846,30.815,31.784,32.753,15.098,15.144,15.22,15.327,15.463,15.627,15.819,16.038,33.645,107
"28180",26.168,27.336,28.503,29.671,30.839,32.007,33.174,34.342,14.682,14.725,14.796,14.895,15.021,15.174,15.352,15.556,37.767,107
"28181",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28182",24.956,24.911,24.867,24.823,24.778,24.734,24.69,24.646,22.572,22.639,22.749,22.902,23.097,23.333,23.61,23.925,4.5357,107
"28183",25.274,25.548,25.822,26.097,26.371,26.645,26.919,27.193,21.654,21.715,21.816,21.956,22.135,22.353,22.606,22.896,9.028,107
"28184",25.613,26.226,26.839,27.453,28.066,28.679,29.292,29.905,19.917,19.974,20.068,20.199,20.366,20.569,20.806,21.076,13.435,107
"28185",25.987,26.974,27.961,28.947,29.934,30.921,31.908,32.895,17.614,17.666,17.753,17.874,18.029,18.216,18.434,18.683,17.684,107
"28186",26.377,27.755,29.132,30.509,31.887,33.264,34.641,36.018,15.147,15.194,15.271,15.379,15.516,15.682,15.876,16.097,21.739,107
"28187",26.724,28.447,30.171,31.895,33.618,35.342,37.066,38.79,12.991,13.03,13.096,13.188,13.305,13.446,13.612,13.8,25.584,107
"28188",26.975,28.949,30.924,32.898,34.873,36.848,38.822,40.797,11.366,11.399,11.454,11.531,11.628,11.746,11.884,12.041,29.207,107
"28189",27.153,29.306,31.459,33.612,35.764,37.917,40.07,42.223,10.232,10.259,10.305,10.369,10.451,10.55,10.665,10.797,32.694,107
"28190",27.273,29.547,31.82,34.093,36.367,38.64,40.913,43.187,9.3881,9.4115,9.4503,9.5043,9.5734,9.6572,9.7552,9.8671,36.036,107
"28191",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,107
"28192",24.951,24.902,24.852,24.803,24.754,24.705,24.656,24.606,20.324,20.397,20.519,20.688,20.904,21.165,21.469,21.815,4.4307,107
"28193",25.297,25.594,25.891,26.187,26.484,26.781,27.078,27.375,19.476,19.541,19.65,19.802,19.995,20.228,20.5,20.81,8.824,107
"28194",25.655,26.31,26.965,27.62,28.275,28.931,29.586,30.241,17.34,17.4,17.5,17.64,17.817,18.032,18.282,18.567,13.055,107
"28195",26.04,27.08,28.12,29.16,30.2,31.24,32.28,33.32,15.022,15.076,15.165,15.288,15.446,15.637,15.859,16.111,17.129,107
"28196",26.398,27.796,29.194,30.592,31.99,33.388,34.786,36.184,12.784,12.83,12.905,13.01,13.144,13.305,13.493,13.707,20.974,107
"28197",26.665,28.329,29.994,31.659,33.324,34.988,36.653,38.318,11.035,11.073,11.134,11.22,11.33,11.463,11.617,11.793,24.583,107
"28198",26.844,28.688,30.532,32.375,34.219,36.063,37.907,39.751,9.8059,9.8364,9.887,9.9573,10.047,10.156,10.283,10.427,28.012,107
"28199",26.963,28.927,30.89,32.853,34.816,36.78,38.743,40.706,8.9201,8.9453,8.9872,9.0456,9.12,9.2102,9.3157,9.4359,31.3,107
"28200",27.049,29.097,31.146,33.194,35.243,37.291,39.34,41.388,8.2525,8.2737,8.309,8.3581,8.4209,8.497,8.586,8.6876,34.487,107
"28201",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,108
"28202",25.067,25.134,25.2,25.267,25.334,25.401,25.467,25.534,14.979,15.079,15.243,15.47,15.757,16.101,16.498,16.944,4.1256,108
"28203",25.215,25.43,25.645,25.86,26.075,26.29,26.505,26.72,12.858,12.971,13.156,13.412,13.734,14.117,14.557,15.049,7.9632,108
"28204",25.422,25.843,26.265,26.686,27.108,27.53,27.951,28.373,10.745,10.868,11.072,11.35,11.698,12.109,12.579,13.099,11.461,108
"28205",25.511,26.021,26.532,27.043,27.553,28.064,28.575,29.085,9.3339,9.4524,9.6467,9.9124,10.244,10.635,11.079,11.571,14.744,108
"28206",24.672,24.344,24.017,23.689,23.361,23.033,22.705,22.378,11.645,11.721,11.846,12.019,12.238,12.5,12.803,13.144,19.471,108
"28207",24.392,23.784,23.175,22.567,21.959,21.351,20.743,20.134,11.074,11.136,11.239,11.382,11.563,11.78,12.031,12.315,23.233,108
"28208",24.25,23.5,22.751,22.001,21.251,20.501,19.751,19.002,10.24,10.293,10.382,10.506,10.663,10.851,11.07,11.317,26.668,108
"28209",24.224,23.448,22.672,21.896,21.12,20.344,19.568,18.792,9.533,9.5813,9.6612,9.7719,9.9125,10.082,10.278,10.5,29.921,108
"28210",24.33,23.661,22.991,22.321,21.652,20.982,20.313,19.643,10.649,10.699,10.782,10.897,11.042,11.218,11.422,11.653,34.465,108
"28211",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,108
"28212",25.052,25.104,25.155,25.207,25.259,25.311,25.363,25.414,19.304,19.382,19.51,19.688,19.915,20.188,20.507,20.868,4.3793,108
"28213",25.104,25.207,25.311,25.415,25.518,25.622,25.725,25.829,19.298,19.375,19.503,19.681,19.907,20.18,20.498,20.858,8.7606,108
"28214",25.155,25.309,25.464,25.619,25.773,25.928,26.082,26.237,19.399,19.476,19.603,19.779,20.004,20.275,20.59,20.948,13.161,108
"28215",25.208,25.415,25.623,25.83,26.038,26.246,26.453,26.661,19.265,19.342,19.469,19.646,19.871,20.143,20.46,20.82,17.525,108
"28216",25.26,25.521,25.781,26.042,26.302,26.562,26.823,27.083,19.201,19.278,19.405,19.582,19.808,20.08,20.397,20.756,21.897,108
"28217",25.312,25.624,25.936,26.248,26.56,26.872,27.184,27.496,19.232,19.308,19.435,19.612,19.836,20.107,20.423,20.781,26.294,108
