,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
17292,24.14,23.279,22.419,21.559,20.699,19.838,18.978,18.118,0.00036598,0.00038652,0.00041851,0.00045958,0.00050752,0.00056058,0.00061743,0.00067712,2.8984,20,2,58
17293,24.77,24.539,24.309,24.079,23.848,23.618,23.388,23.158,0.00036184,0.00037049,0.00038448,0.00040324,0.00042616,0.00045259,0.00048197,0.00051378,65252000,20,3,58
17294,24.014,23.027,22.041,21.055,20.068,19.082,18.096,17.109,0.00036054,0.00036538,0.0003733,0.00038413,0.00039761,0.00041349,0.00043151,0.0004514,369050000,20,4,58
17295,23.856,22.713,21.569,20.426,19.282,18.138,16.995,15.851,0.00036052,0.00036532,0.00037318,0.00038391,0.00039728,0.00041303,0.00043091,0.00045065,1541400000,20,5,58
17296,24.213,23.427,22.64,21.854,21.067,20.281,19.494,18.707,0.0003604,0.00036484,0.00037213,0.00038209,0.00039453,0.00040922,0.00042593,0.00044443,2273600000,20,6,58
17297,24.53,24.059,23.589,23.119,22.649,22.178,21.708,21.238,0.0003603,0.00036443,0.00037122,0.00038052,0.00039215,0.00040591,0.0004216,0.00043901,2941500000,20,7,58
17298,24.797,24.594,24.391,24.187,23.984,23.781,23.578,23.375,0.00036021,0.00036408,0.00037043,0.00037915,0.00039007,0.00040302,0.0004178,0.00043423,3489300000,20,8,58
17299,25.023,25.046,25.068,25.091,25.114,25.137,25.159,25.182,0.00036013,0.00036376,0.00036973,0.00037794,0.00038823,0.00040045,0.00041443,0.00043,3935900000,20,9,58
17300,25.223,25.446,25.669,25.892,26.115,26.338,26.561,26.784,0.00036006,0.00036348,0.00036912,0.00037687,0.0003866,0.00039818,0.00041143,0.00042622,4332700000,20,10,58
17301,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,58
17302,24.776,24.553,24.329,24.105,23.881,23.658,23.434,23.21,0.00050621,0.00052633,0.00055826,0.00060011,0.00064997,0.00070615,0.00076726,0.00083221,2.7357,21,2,58
17303,25.233,25.466,25.698,25.931,26.164,26.397,26.629,26.862,3.6892,3.7444,3.8346,3.9576,4.1102,4.2894,4.4919,4.7148,6.0286,21,3,58
17304,24.872,24.744,24.616,24.488,24.36,24.232,24.104,23.976,10.646,10.722,10.849,11.023,11.244,11.507,11.812,12.153,11.429,21,4,58
17305,24.965,24.931,24.896,24.862,24.827,24.792,24.758,24.723,10.473,10.548,10.672,10.844,11.06,11.319,11.618,11.953,15.146,21,5,58
17306,25.064,25.127,25.191,25.255,25.319,25.382,25.446,25.51,10.442,10.516,10.638,10.806,11.019,11.273,11.566,11.896,18.903,21,6,58
17307,25.157,25.314,25.47,25.627,25.784,25.941,26.097,26.254,10.305,10.378,10.497,10.662,10.871,11.121,11.409,11.732,22.605,21,7,58
17308,25.248,25.496,25.745,25.993,26.241,26.489,26.737,26.986,10.157,10.228,10.345,10.507,10.712,10.957,11.24,11.558,26.28,21,8,58
17309,25.336,25.673,26.009,26.345,26.682,27.018,27.354,27.69,9.9686,10.038,10.153,10.312,10.513,10.753,11.03,11.342,29.9,21,9,58
17310,25.424,25.848,26.272,26.695,27.119,27.543,27.967,28.391,9.8006,9.8689,9.9816,10.137,10.334,10.57,10.841,11.147,33.507,21,10,58
17311,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,58
17312,25.31,25.62,25.93,26.24,26.55,26.86,27.169,27.479,6.2087,6.4234,6.7661,7.2186,7.7616,8.3777,9.052,9.7723,3.2835,22,2,58
17313,24.979,24.958,24.938,24.917,24.896,24.875,24.855,24.834,12.479,12.595,12.786,13.048,13.378,13.771,14.221,14.723,7.8802,22,3,58
17314,24.9,24.801,24.701,24.602,24.502,24.403,24.303,24.204,13.978,14.082,14.253,14.49,14.788,15.144,15.555,16.016,12.167,22,4,58
17315,25.13,25.26,25.391,25.521,25.651,25.781,25.912,26.042,13.543,13.641,13.804,14.028,14.312,14.651,15.041,15.48,16.101,22,5,58
17316,25.351,25.702,26.054,26.405,26.756,27.107,27.458,27.81,12.902,12.997,13.152,13.367,13.638,13.962,14.336,14.755,19.941,22,6,58
17317,25.261,25.521,25.782,26.043,26.303,26.564,26.825,27.085,12.281,12.373,12.526,12.737,13.003,13.322,13.688,14.099,23.598,22,7,58
17318,25.147,25.294,25.441,25.588,25.735,25.882,26.029,26.176,11.847,11.937,12.086,12.291,12.55,12.859,13.215,13.614,27.256,22,8,58
17319,25.231,25.462,25.693,25.924,26.155,26.386,26.617,26.848,11.333,11.423,11.571,11.775,12.032,12.339,12.693,13.089,30.812,22,9,58
17320,25.139,25.279,25.418,25.557,25.697,25.836,25.975,26.115,11.894,11.982,12.126,12.326,12.578,12.88,13.227,13.617,35.071,22,10,58
17321,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,58
17322,24.91,24.82,24.73,24.64,24.55,24.46,24.37,24.28,22.146,22.213,22.324,22.479,22.677,22.916,23.196,23.514,4.5196,23,2,58
17323,24.884,24.768,24.652,24.536,24.42,24.304,24.188,24.072,17.157,17.243,17.385,17.582,17.832,18.132,18.481,18.876,8.5262,23,3,58
17324,24.895,24.79,24.685,24.58,24.474,24.369,24.264,24.159,15.176,15.272,15.431,15.65,15.928,16.261,16.646,17.079,12.415,23,4,58
17325,24.929,24.857,24.786,24.715,24.643,24.572,24.5,24.429,14.119,14.222,14.39,14.623,14.918,15.27,15.675,16.131,16.259,23,5,58
17326,24.974,24.949,24.923,24.897,24.872,24.846,24.82,24.795,13.404,13.511,13.687,13.929,14.235,14.6,15.021,15.491,20.06,23,6,58
17327,25.028,25.057,25.085,25.113,25.142,25.17,25.198,25.227,12.874,12.984,13.166,13.415,13.73,14.105,14.535,15.016,23.829,23,7,58
17328,25.088,25.176,25.264,25.352,25.44,25.528,25.616,25.704,12.446,12.558,12.744,12.999,13.32,13.703,14.141,14.63,27.566,23,8,58
17329,25.151,25.302,25.453,25.604,25.755,25.906,26.057,26.208,12.06,12.175,12.365,12.625,12.952,13.341,13.786,14.283,31.258,23,9,58
17330,25.222,25.444,25.666,25.888,26.11,26.332,26.554,26.776,11.824,11.94,12.131,12.394,12.724,13.116,13.564,14.064,34.998,23,10,58
17331,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,58
17332,25.353,25.707,26.06,26.413,26.767,27.12,27.473,27.827,21.2,21.262,21.365,21.508,21.69,21.911,22.169,22.463,4.5387,24,2,58
17333,25.865,26.73,27.596,28.461,29.326,30.191,31.057,31.922,17.037,17.098,17.199,17.339,17.518,17.735,17.987,18.274,8.9103,24,3,58
17334,27.826,30.652,33.478,36.304,39.13,41.956,44.782,47.607,0.078499,0.079107,0.08011,0.081493,0.083237,0.08532,0.087719,0.090408,5.284,24,4,58
17335,27.809,30.619,33.428,36.237,39.047,41.856,44.665,47.475,0.2634,0.26493,0.26746,0.27097,0.27542,0.28075,0.28693,0.2939,7.8866,24,5,58
17336,27.806,30.612,33.418,36.224,39.03,41.836,44.641,47.447,0.23729,0.2384,0.24023,0.24277,0.246,0.24989,0.25441,0.25953,7.6555,24,6,58
17337,27.806,30.613,33.419,36.225,39.032,41.838,44.644,47.451,0.21223,0.21306,0.21442,0.21632,0.21874,0.22167,0.22507,0.22894,7.17,24,7,58
17338,27.798,30.596,33.394,36.192,38.99,41.788,44.585,47.383,0.26208,0.26295,0.2644,0.26642,0.26899,0.2721,0.27573,0.27986,8.3579,24,8,58
17339,27.795,30.589,33.384,36.179,38.973,41.768,44.563,47.358,0.25388,0.25462,0.25585,0.25756,0.25975,0.2624,0.26549,0.26902,8.2729,24,9,58
17340,27.791,30.582,33.373,36.164,38.955,41.746,44.537,47.328,0.25335,0.25401,0.2551,0.25662,0.25856,0.26092,0.26368,0.26682,8.3528,24,10,58
17341,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,25,1,58
17342,25.456,25.911,26.367,26.823,27.278,27.734,28.19,28.645,15.653,15.729,15.855,16.029,16.249,16.515,16.824,17.174,4.2844,25,2,58
17343,27.192,29.383,31.575,33.767,35.959,38.15,40.342,42.534,0.032502,0.032878,0.033495,0.03434,0.035397,0.036647,0.038072,0.039652,3.7353,25,3,58
17344,27.208,29.416,31.624,33.831,36.039,38.247,40.455,42.663,0.23413,0.23595,0.23894,0.24306,0.24826,0.25447,0.26163,0.26964,5.9143,25,4,58
17345,27.219,29.437,31.656,33.875,36.094,38.312,40.531,42.75,0.25802,0.25952,0.262,0.26544,0.26979,0.27502,0.28108,0.28791,6.34,25,5,58
17346,27.204,29.408,31.612,33.816,36.021,38.225,40.429,42.633,0.34119,0.34278,0.34541,0.34907,0.35371,0.3593,0.3658,0.37316,7.6008,25,6,58
17347,27.198,29.397,31.595,33.793,35.992,38.19,40.388,42.586,0.327,0.32827,0.33038,0.33331,0.33704,0.34154,0.34678,0.35274,7.81,25,7,58
17348,27.199,29.398,31.596,33.795,35.994,38.193,40.392,42.59,0.29852,0.29951,0.30116,0.30346,0.30639,0.30993,0.31407,0.31877,7.6422,25,8,58
17349,27.194,29.388,31.583,33.777,35.971,38.165,40.359,42.553,0.29594,0.2968,0.29824,0.30023,0.30278,0.30586,0.30947,0.31358,7.848,25,9,58
17350,27.197,29.395,31.592,33.79,35.987,38.184,40.382,42.579,0.28714,0.28788,0.28912,0.29085,0.29305,0.29572,0.29884,0.3024,7.8737,25,10,58
17351,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,26,1,58
17352,25.711,26.421,27.132,27.843,28.554,29.264,29.975,30.686,7.9493,8.0421,8.1945,8.4032,8.6641,8.9728,9.3244,9.7142,3.8398,26,2,58
17353,26.384,27.767,29.151,30.534,31.918,33.302,34.685,36.069,0.2574,0.26038,0.26526,0.27195,0.28032,0.29021,0.30149,0.314,4.3606,26,3,58
17354,26.368,27.735,29.103,30.471,31.838,33.206,34.574,35.941,0.28793,0.29016,0.29383,0.2989,0.3053,0.31294,0.32173,0.33159,4.826,26,4,58
17355,26.38,27.759,29.139,30.519,31.898,33.278,34.657,36.037,0.3023,0.30406,0.30697,0.31099,0.31609,0.32222,0.32931,0.33731,5.3055,26,5,58
17356,26.374,27.749,29.123,30.498,31.872,33.247,34.621,35.995,0.27884,0.28014,0.2823,0.28528,0.28908,0.29365,0.29896,0.30498,5.309,26,6,58
17357,26.376,27.753,29.129,30.505,31.882,33.258,34.634,36.011,0.25183,0.25281,0.25443,0.25669,0.25956,0.26302,0.26706,0.27165,5.0347,26,7,58
17358,26.371,27.742,29.113,30.483,31.854,33.225,34.596,35.967,0.25768,0.25854,0.25996,0.26194,0.26447,0.26753,0.2711,0.27516,5.2817,26,8,58
17359,26.373,27.746,29.118,30.491,31.864,33.237,34.609,35.982,0.24226,0.24297,0.24414,0.24578,0.24786,0.25039,0.25334,0.25671,4.9821,26,9,58
17360,26.378,27.756,29.134,30.513,31.891,33.269,34.647,36.025,0.26108,0.26176,0.26288,0.26445,0.26645,0.26888,0.27172,0.27496,5.6479,26,10,58
17361,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,27,1,58
17362,25.422,25.845,26.267,26.69,27.112,27.534,27.957,28.379,17.192,17.263,17.382,17.546,17.756,18.009,18.303,18.636,4.3602,27,2,58
17363,27.359,29.718,32.077,34.437,36.796,39.155,41.514,43.873,0.093341,0.09442,0.096192,0.098619,0.10165,0.10524,0.10934,0.11387,5.1714,27,3,58
17364,27.374,29.748,32.122,34.496,36.87,39.244,41.618,43.992,0.22198,0.2237,0.22654,0.23045,0.23538,0.24127,0.24805,0.25565,6.1882,27,4,58
17365,27.369,29.737,32.106,34.475,36.844,39.212,41.581,43.95,0.20106,0.20223,0.20416,0.20684,0.21024,0.21431,0.21903,0.22435,5.9357,27,5,58
17366,27.377,29.754,32.131,34.508,36.885,39.263,41.64,44.017,0.22958,0.23065,0.23242,0.23488,0.238,0.24177,0.24614,0.25109,6.412,27,6,58
17367,27.371,29.742,32.113,34.484,36.855,39.226,41.597,43.968,0.23824,0.23916,0.2407,0.24283,0.24555,0.24883,0.25265,0.25699,6.6209,27,7,58
17368,27.379,29.758,32.137,34.516,36.896,39.275,41.654,44.033,0.27845,0.27938,0.28092,0.28306,0.2858,0.2891,0.29296,0.29734,7.6375,27,8,58
17369,27.38,29.76,32.141,34.521,36.901,39.281,41.661,44.041,0.25868,0.25944,0.26069,0.26244,0.26466,0.26736,0.27051,0.2741,7.3315,27,9,58
17370,27.375,29.75,32.124,34.499,36.874,39.249,41.624,43.998,0.27426,0.27497,0.27615,0.2778,0.2799,0.28245,0.28544,0.28884,7.9121,27,10,58
17371,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,28,1,58
17372,25.37,25.74,26.11,26.48,26.85,27.22,27.59,27.96,20.109,20.173,20.28,20.428,20.618,20.846,21.114,21.418,4.4926,28,2,58
17373,25.968,26.935,27.903,28.87,29.838,30.805,31.773,32.74,14.972,15.036,15.141,15.287,15.473,15.698,15.959,16.255,8.7598,28,3,58
17374,27.672,30.344,33.016,35.688,38.36,41.032,43.704,46.376,0.44129,0.4447,0.45033,0.4581,0.46789,0.4796,0.49307,0.50817,8.3152,28,4,58
17375,27.666,30.332,32.998,35.664,38.33,40.996,43.662,46.328,0.37783,0.38002,0.38366,0.38869,0.39506,0.40272,0.41158,0.42158,8.577,28,5,58
17376,27.669,30.338,33.008,35.677,38.346,41.015,43.684,46.353,0.33018,0.33172,0.33427,0.3378,0.3423,0.34771,0.354,0.36112,8.6028,28,6,58
17377,27.666,30.332,32.998,35.664,38.33,40.995,43.661,46.327,0.30327,0.30445,0.30641,0.30912,0.31258,0.31676,0.32162,0.32714,8.5707,28,7,58
17378,27.657,30.314,32.971,35.627,38.284,40.941,43.598,46.255,0.33638,0.3375,0.33936,0.34195,0.34525,0.34924,0.3539,0.3592,9.4708,28,8,58
17379,27.662,30.323,32.985,35.646,38.308,40.97,43.631,46.293,0.32851,0.32947,0.33106,0.33327,0.3361,0.33953,0.34353,0.34809,9.7137,28,9,58
17380,27.666,30.332,32.999,35.665,38.331,40.997,43.663,46.329,0.32572,0.32656,0.32797,0.32992,0.33242,0.33545,0.33899,0.34304,10.022,28,10,58
17381,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,29,1,58
17382,25.37,25.741,26.111,26.482,26.852,27.222,27.593,27.963,20.083,20.147,20.254,20.403,20.592,20.821,21.089,21.393,4.4915,29,2,58
17383,25.954,26.907,27.861,28.815,29.769,30.722,31.676,32.63,15.229,15.292,15.397,15.543,15.728,15.951,16.212,16.507,8.7784,29,3,58
17384,27.654,30.307,32.961,35.614,38.268,40.922,43.575,46.229,0.35176,0.35448,0.35897,0.36516,0.37297,0.3823,0.39305,0.40509,7.8122,29,4,58
17385,27.654,30.308,32.962,35.616,38.27,40.924,43.578,46.232,0.28693,0.2886,0.29136,0.29518,0.30003,0.30584,0.31257,0.32016,7.7191,29,5,58
17386,27.658,30.317,32.975,35.633,38.291,40.95,43.608,46.266,0.25849,0.25969,0.26169,0.26446,0.26798,0.27221,0.27714,0.28271,7.5945,29,6,58
17387,27.652,30.305,32.957,35.61,38.262,40.915,43.567,46.22,0.25892,0.25993,0.2616,0.26392,0.26687,0.27044,0.27459,0.2793,7.7443,29,7,58
17388,27.648,30.295,32.943,35.59,38.238,40.885,43.533,46.18,0.25885,0.25971,0.26114,0.26313,0.26567,0.26874,0.27233,0.27641,7.874,29,8,58
17389,27.656,30.311,32.967,35.622,38.278,40.933,43.589,46.245,0.30232,0.30321,0.30467,0.30671,0.30931,0.31246,0.31615,0.32035,9.1163,29,9,58
17390,27.651,30.301,32.952,35.603,38.254,40.904,43.555,46.206,0.30622,0.30701,0.30833,0.31017,0.31252,0.31537,0.3187,0.3225,9.4873,29,10,58
17391,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,30,1,58
17392,24.562,24.124,23.686,23.248,22.81,22.372,21.935,21.497,16.448,16.521,16.643,16.812,17.027,17.286,17.588,17.929,4.3241,30,2,58
17393,23.934,22.868,21.803,20.737,19.671,18.605,17.539,16.474,10.229,10.312,10.448,10.636,10.872,11.155,11.48,11.843,8.1188,30,3,58
17394,24.557,24.115,23.672,23.229,22.787,22.344,21.901,21.459,17.654,17.721,17.833,17.988,18.185,18.424,18.702,19.017,12.976,30,4,58
17395,24.664,24.328,23.992,23.655,23.319,22.983,22.647,22.311,19.208,19.271,19.377,19.524,19.712,19.939,20.204,20.505,17.559,30,5,58
17396,24.732,24.463,24.195,23.926,23.658,23.39,23.121,22.853,19.98,20.042,20.145,20.288,20.471,20.692,20.95,21.244,22.107,30,6,58
17397,24.788,24.576,24.364,24.152,23.939,23.727,23.515,23.303,20.501,20.562,20.663,20.804,20.983,21.2,21.454,21.744,26.661,30,7,58
17398,24.839,24.677,24.516,24.354,24.193,24.032,23.87,23.709,20.897,20.957,21.057,21.195,21.372,21.586,21.837,22.122,31.224,30,8,58
17399,24.883,24.766,24.648,24.531,24.414,24.297,24.18,24.062,21.078,21.138,21.237,21.374,21.55,21.763,22.011,22.295,35.744,30,9,58
17400,24.926,24.853,24.779,24.705,24.632,24.558,24.485,24.411,21.259,21.318,21.416,21.553,21.727,21.938,22.185,22.467,40.283,30,10,58
17401,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1,1,59
17402,24.788,24.576,24.365,24.153,23.941,23.729,23.517,23.306,13.877,13.979,14.149,14.384,14.679,15.033,15.44,15.898,4.0696,1,2,59
17403,24.937,24.874,24.811,24.749,24.686,24.623,24.56,24.497,14.451,14.549,14.709,14.932,15.213,15.549,15.938,16.375,8.1778,1,3,59
17404,25.068,25.136,25.204,25.272,25.34,25.408,25.477,25.545,14.593,14.688,14.844,15.061,15.335,15.664,16.043,16.47,12.296,1,4,59
17405,25.194,25.388,25.583,25.777,25.971,26.165,26.36,26.554,14.497,14.591,14.746,14.96,15.231,15.556,15.931,16.353,16.384,1,5,59
17406,25.322,25.643,25.965,26.287,26.608,26.93,27.252,27.573,14.418,14.51,14.663,14.875,15.142,15.463,15.834,16.251,20.481,1,6,59
17407,25.45,25.901,26.351,26.802,27.252,27.703,28.153,28.604,14.213,14.305,14.457,14.667,14.933,15.251,15.619,16.034,24.531,1,7,59
17408,25.582,26.164,26.747,27.329,27.911,28.493,29.076,29.658,13.985,14.077,14.228,14.437,14.701,15.017,15.383,15.794,28.559,1,8,59
17409,25.717,26.434,27.152,27.869,28.586,29.303,30.02,30.738,13.751,13.842,13.992,14.2,14.462,14.777,15.14,15.548,32.568,1,9,59
17410,25.855,26.71,27.565,28.42,29.275,30.129,30.984,31.839,13.542,13.632,13.781,13.987,14.247,14.559,14.919,15.324,36.577,1,10,59
17411,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2,1,59
17412,24.323,23.646,22.969,22.292,21.615,20.937,20.26,19.583,3.3426,3.5774,3.9377,4.3928,4.9164,5.4889,6.0966,6.7299,2.9075,2,2,59
17413,24.468,23.935,23.403,22.871,22.338,21.806,21.274,20.741,7.1173,7.2826,7.55,7.9091,8.3483,8.8554,9.4197,10.031,6.9013,2,3,59
17414,24.743,24.486,24.23,23.973,23.716,23.459,23.202,22.945,14.307,14.405,14.567,14.79,15.072,15.41,15.799,16.237,12.266,2,4,59
17415,24.472,23.944,23.416,22.888,22.361,21.833,21.305,20.777,14.228,14.319,14.471,14.68,14.944,15.261,15.627,16.04,16.432,2,5,59
17416,24.62,24.24,23.86,23.48,23.099,22.719,22.339,21.959,13.602,13.687,13.827,14.02,14.265,14.559,14.899,15.282,20.223,2,6,59
17417,24.648,24.296,23.944,23.592,23.24,22.888,22.536,22.184,12.593,12.668,12.793,12.965,13.184,13.446,13.749,14.091,23.807,2,7,59
17418,24.796,24.593,24.389,24.186,23.982,23.779,23.575,23.372,12.179,12.248,12.362,12.519,12.719,12.959,13.237,13.551,27.508,2,8,59
17419,24.925,24.85,24.776,24.701,24.626,24.551,24.477,24.402,11.731,11.793,11.897,12.042,12.224,12.444,12.699,12.987,31.138,2,9,59
17420,25.042,25.085,25.127,25.17,25.212,25.255,25.297,25.34,11.299,11.357,11.452,11.584,11.751,11.953,12.186,12.45,34.713,2,10,59
17421,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,59
17422,25.341,25.682,26.023,26.364,26.705,27.046,27.386,27.727,0.00032074,0.00033874,0.00036678,0.00040277,0.00044478,0.00049128,0.0005411,0.00059342,2.5865,3,2,59
17423,25.286,25.571,25.857,26.143,26.429,26.714,27,27.286,0.38783,0.39904,0.41706,0.44105,0.4701,0.50333,0.53997,0.57938,3.3806,3,3,59
17424,25.589,26.177,26.766,27.355,27.943,28.532,29.121,29.709,2.716,2.7589,2.8289,2.9241,3.0421,3.1804,3.3364,3.5079,8.2248,3,4,59
17425,25.763,26.526,27.289,28.052,28.815,29.578,30.341,31.104,2.8118,2.8439,2.8965,2.9686,3.0589,3.1656,3.2874,3.4225,11.02,3,5,59
17426,25.843,26.685,27.528,28.37,29.213,30.055,30.898,31.741,2.5533,2.5764,2.6143,2.6665,2.7322,2.8104,2.9001,3.0003,13.258,3,6,59
17427,25.896,26.793,27.689,28.586,29.482,30.378,31.275,32.171,2.3584,2.3759,2.405,2.445,2.4955,2.5559,2.6255,2.7036,15.355,3,7,59
17428,25.935,26.87,27.805,28.741,29.676,30.611,31.546,32.481,2.2041,2.2181,2.2412,2.2731,2.3135,2.362,2.418,2.4811,17.339,3,8,59
17429,25.978,26.956,27.933,28.911,29.889,30.867,31.844,32.822,2.132,2.1437,2.1632,2.1901,2.2242,2.2652,2.3128,2.3664,19.425,3,9,59
17430,26.004,27.007,28.011,29.015,30.019,31.022,32.026,33.03,2.0306,2.0405,2.0568,2.0796,2.1084,2.1431,2.1835,2.2291,21.296,3,10,59
17431,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,59
17432,24.134,23.267,22.401,21.535,20.669,19.802,18.936,18.07,0.0004765,0.00048737,0.00050497,0.00052863,0.00055757,0.00059103,0.00062827,0.00066867,3.3736,4,2,59
17433,24.827,24.654,24.481,24.308,24.135,23.962,23.789,23.616,0.0004755,0.00048336,0.00049618,0.0005136,0.00053516,0.00056038,0.0005888,0.00061997,244940000,4,3,59
17434,25.183,25.366,25.549,25.732,25.915,26.098,26.281,26.464,0.00047492,0.00048107,0.00049116,0.00050494,0.00052213,0.00054239,0.00056541,0.00059085,359930000,4,4,59
17435,25.434,25.868,26.302,26.736,27.17,27.604,28.038,28.472,0.00047455,0.0004796,0.00048792,0.00049932,0.00051361,0.00053056,0.00054991,0.00057143,449240000,4,5,59
17436,25.613,26.226,26.839,27.452,28.065,28.678,29.291,29.904,0.00047429,0.00047858,0.00048565,0.00049538,0.00050761,0.00052217,0.00053888,0.00055753,514580000,4,6,59
17437,25.742,26.484,27.225,27.967,28.709,29.451,30.192,30.934,0.0004741,0.00047783,0.00048398,0.00049246,0.00050315,0.00051592,0.00053062,0.00054708,560540000,4,7,59
17438,25.832,26.664,27.496,28.327,29.159,29.991,30.823,31.655,0.00047395,0.00047725,0.00048269,0.00049021,0.00049971,0.00051108,0.0005242,0.00053894,589900000,4,8,59
17439,25.902,26.805,27.707,28.61,29.512,30.415,31.317,32.22,0.00047384,0.00047679,0.00048167,0.00048842,0.00049696,0.00050721,0.00051906,0.00053241,612730000,4,9,59
17440,25.952,26.903,27.855,28.807,29.758,30.71,31.662,32.613,0.00047374,0.00047642,0.00048084,0.00048697,0.00049473,0.00050406,0.00051486,0.00052706,626380000,4,10,59
