,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
5206,25,25,25,25,25,45.396,7.3289,25,19.085,19.085,19.085,19.085,19.085,0.31151,0.39401,19.085,9.8519,11,6,18
5207,25,25,25,25,25,45.328,7.3291,25,19.049,19.049,19.049,19.049,19.049,0.31274,0.40372,19.049,10.198,11,7,18
5208,25,25,25,25,25,45.302,7.3285,25,19.035,19.035,19.035,19.035,19.035,0.28447,0.37244,19.035,10.05,11,8,18
5209,25,25,25,25,25,45.297,7.328,25,19.032,19.032,19.032,19.032,19.032,0.25743,0.34053,19.032,9.674,11,9,18
5210,25,25,25,25,25,45.32,7.3278,25,19.044,19.044,19.044,19.044,19.044,0.24624,0.32831,19.044,9.4813,11,10,18
5211,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,12,1,18
5212,25.17,26.085,27.012,26.085,25.17,25.008,25,25,2.0094,1.6998,0.14134,1.6998,2.0094,2.0166,2.0166,2.0166,2.1204,12,2,18
5213,25.003,25.385,27.013,25.385,24.999,24.487,22.318,24.487,2.3755,2.3317,0.14141,2.3317,2.3755,2.3317,0.14141,2.3317,4.5683,12,3,18
5214,25.003,25.391,27.017,25.391,25.005,25.241,22.313,4.2306,12.074,11.845,0.14015,11.845,12.074,11.836,0.14015,0.14015,11.711,12,4,18
5215,28.644,38.24,27.017,24.633,25.007,25.712,22.313,4.2306,11.948,0.14015,0.14015,11.948,12.43,11.948,0.14015,0.14015,15.682,12,5,18
5216,28.85,38.215,27.4,24.675,25.013,25.838,22.307,4.2703,11.9,0.76451,0.66231,11.899,12.445,11.9,0.76451,0.76451,16.828,12,6,18
5217,32.422,38.216,27.398,15.747,20.116,28.268,22.292,4.2779,10.18,0.76421,0.66207,0.76421,10.105,10.229,0.76426,0.76426,20.432,12,7,18
5218,32.77,38.576,27.398,15.745,20.149,28.328,22.293,4.2731,10.203,0.63173,0.63167,0.72915,10.126,10.256,0.72919,0.72919,21.518,12,8,18
5219,10.247,38.575,27.397,15.743,25,25,22.318,4.2647,0.72931,0.63179,0.63179,0.72931,12.473,12.473,0.72931,0.72931,25.862,12,9,18
5220,10.24,38.475,27.397,15.739,25,25,22.317,4.256,0.63202,0.51618,0.54747,0.63202,12.454,12.454,0.63202,0.63202,26.383,12,10,18
5221,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,13,1,18
5222,25.077,25.489,25.907,25.489,25.077,25.004,25,25,0.91423,0.77622,0.14022,0.77622,0.91423,0.91744,0.91744,0.91744,1.3328,13,2,18
5223,26.848,35.435,25.918,24.847,24.999,25,25,25,7.2916,0.13962,0.13962,7.2916,7.4086,7.4086,7.4086,7.4086,6.8277,13,3,18
5224,26.479,35.435,25.918,24.409,21.331,24.484,24.999,25,6.3306,0.13961,0.13961,6.2664,0.13961,6.3319,6.3955,6.3955,9.8136,13,4,18
5225,25,35.434,25.917,25,21.331,30.35,25,25,6.1618,0.13963,0.13963,6.1618,0.13963,0.13963,6.1618,6.1618,12.949,13,5,18
5226,25,35.435,25.917,25,21.331,30.35,16.174,25,6.7794,0.13964,0.13964,6.7794,0.13964,0.13964,0.13964,6.7794,16.664,13,6,18
5227,25,35.488,25.917,25,21.331,30.35,16.173,25,6.7955,0.089427,0.10326,6.7955,0.10326,0.10326,0.10326,6.7955,15.824,13,7,18
5228,25,35.474,25.917,25,21.331,30.351,16.173,25,6.7911,0.065953,0.080774,6.7911,0.080774,0.080774,0.080774,6.7911,14.335,13,8,18
5229,25,35.465,25.917,25,21.33,30.351,16.173,25,6.7882,0.056296,0.071208,6.7882,0.071208,0.071208,0.071208,6.7882,12.654,13,9,18
5230,25,35.33,25.916,25,21.337,30.341,16.189,25,6.7515,0.32528,0.41974,6.7515,0.41974,0.41974,0.41974,6.7515,18.266,13,10,18
5231,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,14,1,18
5232,25,25,25,24.981,24.588,22.377,20.137,22.377,4.8649,4.8649,4.8649,4.8648,4.8474,4.0972,0.14103,4.0972,3.001,14,2,18
5233,25,25,25,25,25,25,20.135,44.515,14.222,14.222,14.222,14.222,14.222,14.222,0.14162,0.14162,8.1475,14,3,18
5234,25,25,25,25,25,25,20.138,44.262,14.055,14.055,14.055,14.055,14.055,14.055,0.49501,0.42874,8.8396,14,4,18
5235,25,25,25,25,25,25,20.137,44.217,14.021,14.021,14.021,14.021,14.021,14.021,0.36974,0.30191,8.8232,14,5,18
5236,25,25,25,25,25,25,20.137,44.106,13.946,13.946,13.946,13.946,13.946,13.946,0.43525,0.34413,9.5232,14,6,18
5237,25,25,25,25,25,25,20.138,44.004,13.878,13.878,13.878,13.878,13.878,13.878,0.4971,0.38511,10.397,14,7,18
5238,25,25,25,25,25,25,20.138,44.077,13.928,13.928,13.928,13.928,13.928,13.928,0.51166,0.39085,11.013,14,8,18
5239,25,25,25,25,25,25,20.138,44.057,13.914,13.914,13.914,13.914,13.914,13.914,0.47326,0.3578,11.023,14,9,18
5240,25,25,25,25,25,25,20.138,44.046,13.905,13.905,13.905,13.905,13.905,13.905,0.44076,0.33061,10.914,14,10,18
5241,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,15,1,18
5242,24.625,24.305,24.625,24.941,24.997,25,25,25,0.60123,0.13928,0.60123,0.70597,0.70841,0.70841,0.70841,0.70841,1.0742,15,2,18
5243,43.041,24.292,25,25,25,25,25,25,0.1397,0.1397,12.768,12.768,12.768,12.768,12.768,12.768,7.9317,15,3,18
5244,42.739,24.292,25,25,25,25,25,25,0.50868,0.58726,12.565,12.565,12.565,12.565,12.565,12.565,8.7864,15,4,18
5245,42.713,24.292,25,25,25,25,25,25,0.34547,0.42307,12.541,12.541,12.541,12.541,12.541,12.541,8.8695,15,5,18
5246,42.767,24.292,25,25,25,25,25,25,0.29817,0.37712,12.578,12.578,12.578,12.578,12.578,12.578,8.8866,15,6,18
5247,42.775,24.292,25,25,25,25,25,25,0.25353,0.32728,12.582,12.582,12.582,12.582,12.582,12.582,8.529,15,7,18
5248,42.856,24.292,25,25,25,25,25,25,0.30977,0.40554,12.641,12.641,12.641,12.641,12.641,12.641,9.6572,15,8,18
5249,42.954,24.292,25,25,25,25,25,25,0.39582,0.52352,12.714,12.714,12.714,12.714,12.714,12.714,11.448,15,9,18
5250,42.999,24.292,25,25,25,25,25,25,0.38744,0.51648,12.745,12.745,12.745,12.745,12.745,12.745,11.85,15,10,18
5251,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,16,1,18
5252,25,25.001,25.024,25.154,25.285,25.154,25.024,25.001,0.31365,0.31365,0.31272,0.27333,0.13054,0.27333,0.31272,0.31365,0.25946,16,2,18
5253,25,25,25,25,25.314,14.861,25,25,7.174,7.174,7.174,7.174,0.11927,0.11927,7.174,7.174,6.7788,16,3,18
5254,25,25,25,25,25.314,14.86,9.71,25,10.595,10.595,10.595,10.595,0.11928,0.11928,0.11928,10.595,11.338,16,4,18
5255,25,30.823,25,25,25.314,14.86,9.7102,25,9.6262,0.11928,9.6262,9.6262,0.11928,0.11928,0.11928,9.6262,14.734,16,5,18
5256,4.6341,30.823,25,25,25.314,14.86,9.7097,25,0.11928,0.11928,12.534,12.534,0.11928,0.11928,0.11928,12.534,19.737,16,6,18
5257,4.6342,30.823,20.611,25,25.314,14.86,9.7099,25,0.11928,0.11928,0.11928,11.581,0.11928,0.11928,0.11928,11.581,23.21,16,7,18
5258,4.6342,30.823,20.611,35.796,25.314,14.86,9.7099,25,0.11928,0.11928,0.11928,0.11928,0.11928,0.11928,0.11928,11.472,27.012,16,8,18
5259,4.6416,30.821,20.612,35.629,25.314,14.864,9.7154,25,0.33042,0.33042,0.33042,0.28617,0.33042,0.33042,0.33042,11.45,27.31,16,9,18
5260,4.6382,30.822,20.611,35.589,25.314,14.862,9.7128,25,0.25473,0.25473,0.25473,0.208,0.25473,0.25473,0.25473,11.445,26.954,16,10,18
5261,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,17,1,18
5262,25.001,25.041,25.891,30.676,35.522,30.676,25.891,25.041,10.523,10.523,10.485,8.8609,0.14012,8.8609,10.485,10.523,3.7725,17,2,18
5263,25,25,25,25,35.522,7.5015,25,25,14.439,14.439,14.439,14.439,0.14013,0.14013,14.439,14.439,8.1777,17,3,18
5264,25,25,25,25,35.411,7.5028,25,25,14.398,14.398,14.398,14.398,0.19304,0.2229,14.398,14.398,8.09,17,4,18
5265,25,13.495,25,25,35.411,7.5031,25,25,13.503,0.22289,13.503,13.503,0.19304,0.22289,13.503,13.503,11.984,17,5,18
5266,25,13.494,2.5529,25,35.411,7.5024,25,25,16.209,0.2229,0.2229,16.209,0.19304,0.2229,16.209,16.209,16.736,17,6,18
5267,25,13.496,2.5558,25,35.536,7.5047,25,25,16.23,0.34513,0.34513,16.23,0.28181,0.34513,16.23,16.23,17.39,17,7,18
5268,25,13.499,2.5627,25,35.377,7.51,25,25,16.204,0.52814,0.52814,16.204,0.41758,0.52814,16.204,16.204,18.812,17,8,18
5269,25,13.501,2.5659,25,35.498,7.5125,25,25,16.224,0.59669,0.59669,16.224,0.46227,0.59669,16.224,16.224,19.851,17,9,18
5270,25,13.5,2.5636,25,35.462,7.5107,25,25,16.218,0.54889,0.54889,16.218,0.41928,0.54889,16.218,16.218,20.079,17,10,18
5271,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,18,1,18
5272,25,24.999,24.941,23.699,16.713,9.6369,16.713,23.699,15.364,15.364,15.364,15.309,12.937,0.13663,12.937,15.309,4.1509,18,2,18
5273,3.2806,4.3179,5.4918,6.7834,8.1719,9.6348,11.149,12.69,0.37826,0.13662,0.24362,0.30457,0.24362,0.13662,0.37826,0.83641,7.4011,18,3,18
5274,30.12,4.3161,25,25,25,9.6365,25,25,0.061028,0.061028,15.167,15.167,15.167,0.061028,15.167,15.167,12.414,18,4,18
5275,30.163,4.3163,25,25,25,9.6366,25,25,0.07537,0.087029,15.172,15.172,15.172,0.087029,15.172,15.172,11.393,18,5,18
5276,30.262,4.3187,25,25,25,9.6384,25,25,0.20487,0.25091,15.183,15.183,15.183,0.25091,15.183,15.183,12.346,18,6,18
5277,30.252,4.3178,25,25,25,9.6378,25,25,0.16376,0.20714,15.182,15.182,15.182,0.20714,15.182,15.182,11.604,18,7,18
5278,30.239,4.3174,25,25,25,9.6375,25,25,0.14216,0.18353,15.18,15.18,15.18,0.18353,15.18,15.18,10.729,18,8,18
5279,30.272,4.3177,25,25,25,9.6377,25,25,0.15167,0.19859,15.184,15.184,15.184,0.19859,15.184,15.184,10.593,18,9,18
5280,30.323,4.3191,25,25,25,9.6387,25,25,0.20095,0.26583,15.19,15.19,15.19,0.26583,15.19,15.19,11.877,18,10,18
5281,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,19,1,18
5282,43.686,35.079,26.582,25.072,25.001,25,25,25,0.14242,15.735,18.62,18.686,18.687,18.687,18.687,18.687,4.3467,19,2,18
5283,43.503,34.981,26.566,25.072,25.001,25,25,25,0.31442,15.584,18.44,18.506,18.506,18.506,18.506,18.506,4.7428,19,3,18
5284,43.469,34.962,26.564,25.071,25.001,25,25,25,0.22128,15.553,18.404,18.47,18.47,18.47,18.47,18.47,4.4179,19,4,18
5285,43.403,34.926,26.558,25.071,25.001,25,25,25,0.22952,15.498,18.338,18.404,18.404,18.404,18.404,18.404,4.5314,19,5,18
5286,43.492,34.975,26.565,25.071,25.001,25,25,25,0.29278,15.574,18.428,18.494,18.494,18.494,18.494,18.494,5.5388,19,6,18
5287,43.481,34.969,26.565,25.071,25.001,25,25,25,0.25987,15.564,18.416,18.483,18.483,18.483,18.483,18.483,5.203,19,7,18
5288,43.481,34.969,26.565,25.071,25.001,25,25,25,0.2348,15.564,18.417,18.483,18.483,18.483,18.483,18.483,4.7275,19,8,18
5289,43.478,34.967,26.564,25.071,25.001,25,25,25,0.21597,15.561,18.413,18.479,18.479,18.479,18.479,18.479,4.1673,19,9,18
5290,43.501,34.98,26.566,25.072,25.001,25,25,25,0.21415,15.58,18.436,18.502,18.503,18.503,18.503,18.503,4.0369,19,10,18
5291,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,18
5292,19.685,15.148,19.685,24.166,24.962,24.999,25,25,8.2974,0.13962,8.2974,9.8181,9.8534,9.8535,9.8535,9.8535,3.7068,20,2,18
5293,17.017,15.149,21.148,25.717,25.702,25.132,25.01,25,4.8828,0.1396,0.1396,4.8828,7.2202,7.4749,7.4807,7.4808,6.5546,20,3,18
5294,44.193,15.147,21.149,25,25,25,25,25,0.13979,0.13979,0.13979,12.653,12.653,12.653,12.653,12.653,11.871,20,4,18
5295,43.796,15.165,21.156,25,25,25,25,25,0.65796,0.75951,0.75951,12.469,12.469,12.469,12.469,12.469,12.97,20,5,18
5296,43.773,15.156,21.152,25,25,25,25,25,0.44441,0.54418,0.54418,12.449,12.449,12.449,12.449,12.449,13.299,20,6,18
5297,43.824,15.153,21.151,25,25,25,25,25,0.36774,0.46508,0.46508,12.472,12.472,12.472,12.472,12.472,13.441,20,7,18
5298,43.806,15.152,21.151,25,25,25,25,25,0.31576,0.4076,0.4076,12.462,12.462,12.462,12.462,12.462,13.329,20,8,18
5299,43.798,15.151,21.15,25,25,25,25,25,0.27933,0.3657,0.3657,12.457,12.457,12.457,12.457,12.457,13.052,20,9,18
5300,43.772,15.15,21.15,25,25,25,25,25,0.26279,0.34761,0.34761,12.444,12.444,12.444,12.444,12.444,12.888,20,10,18
5301,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,18
5302,25,25,24.988,24.745,23.374,21.986,23.374,24.745,3.017,3.017,3.0169,3.0062,2.5416,0.1414,2.5416,3.0062,2.5232,21,2,18
5303,25,25,25,25,32.921,21.984,25,25,5.9947,5.9947,5.9947,5.9947,0.1424,0.1424,5.9947,5.9947,6.4196,21,3,18
5304,5.0418,25,25,25,32.922,21.983,25,25,0.14244,12.52,12.52,12.52,0.14244,0.14244,12.52,12.52,11.839,21,4,18
5305,5.0418,38.773,25,25,32.922,21.983,25,25,0.14244,0.14244,12.845,12.845,0.14244,0.14244,12.845,12.845,15.888,21,5,18
5306,5.0502,38.571,25,25,32.919,21.984,25,25,0.39904,0.34561,12.792,12.792,0.39904,0.39904,12.792,12.792,16.371,21,6,18
5307,5.0465,38.629,25,25,32.92,21.984,25,25,0.3139,0.25631,12.807,12.807,0.3139,0.3139,12.807,12.807,16.252,21,7,18
5308,5.0495,38.528,25,25,32.919,21.984,25,25,0.38363,0.30332,12.781,12.781,0.38363,0.38363,12.781,12.781,16.904,21,8,18
5309,5.0504,38.6,25,25,32.919,21.985,25,25,0.40232,0.31167,12.8,12.8,0.40232,0.40232,12.8,12.8,17.326,21,9,18
